time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind
9/9/2018 12:00:00 PM,17455.6,26668.6,1024.9,3.2,33610.5,213.7,89.9,587.2,271.9,0,4196.3
9/9/2018 1:00:00 PM,17989.1,26901.8,967.5,3.7,33826.8,213.7,117,601.9,224.5,0,4362.1
9/9/2018 2:00:00 PM,17687.2,26656.5,1527.2,4.7,33834.4,213.2,114.1,613.8,258.3,0,4472.2
9/9/2018 3:00:00 PM,17149.6,27093.1,1793.2,4.7,33844.9,209.3,98.5,605.7,247.9,0,4692.6
9/9/2018 4:00:00 PM,17248.9,27724.8,1931.5,4.7,33701.6,211.9,91.3,595.1,197.9,0,4628
9/9/2018 5:00:00 PM,17030.4,27788.3,3419.9,4.7,33722.7,209.9,85.5,604.2,145.8,0,4888.5
9/9/2018 6:00:00 PM,17504.4,28249.2,2750.2,4.6,33723.3,207.3,59.8,597.8,36.4,0,5094.6
9/9/2018 7:00:00 PM,17156.2,29244.8,3321.9,4.7,33633.5,204.4,32.7,594.9,2.5,0,4975.9
9/9/2018 8:00:00 PM,18981.9,29248.2,3098.3,4.7,33446.4,204.9,32.7,604.8,2.5,0,4380.9
9/9/2018 9:00:00 PM,18941.7,27505.1,1858,4.6,33287.4,206.7,32.1,560.1,2.6,0,4101.1
9/9/2018 10:00:00 PM,17905,26071.7,1194.8,3.3,33104.4,210.8,31.9,552.8,2.7,0,3817
9/9/2018 11:00:00 PM,15935,23585,1234.9,3.2,32962.5,211.1,32.8,587.2,2.8,0,3571.6
9/10/2018 12:00:00 AM,15522.6,22155.8,1277,3.2,32823.6,211.3,33.4,574.5,2.8,0,3244.5
9/10/2018 1:00:00 AM,14987.2,21518.2,1260,3.3,32787.9,210.7,31.1,557.2,2.9,0,3253.4
9/10/2018 2:00:00 AM,15265.5,21600.3,1243.5,3.3,32859.7,213.4,38,581.5,3,0,3103.5
9/10/2018 3:00:00 AM,15324.5,21317.5,1222.8,3.3,32893.6,219.3,35.1,586.8,3,0,2980.9
9/10/2018 4:00:00 AM,15463.2,21937.9,1217.8,3.2,32922.4,220.3,36.7,571,2.9,0,2264.2
9/10/2018 5:00:00 AM,16010.6,23229,1299.7,65.8,32967,219,37.2,595,2.8,0,2245.8
9/10/2018 6:00:00 AM,17466.7,27715.5,1237.8,155.8,32989.3,220.1,36.7,574.9,2.7,0,2266
9/10/2018 7:00:00 AM,20456.5,28799.7,1248.1,235.3,33000.1,216.6,36.2,592.2,5.4,0,2224.9
9/10/2018 8:00:00 AM,19906.9,29759.4,1231.6,234.6,33017.4,218.7,42.9,584.4,41.2,0,2263
9/10/2018 9:00:00 AM,20624.4,32355,1222.1,234.6,33047.2,218.3,61.8,575.1,97.5,0,1951.2
9/10/2018 10:00:00 AM,20682.9,33220.9,1331.4,776.9,33033.6,218.3,103.5,575.7,214.2,0,1799.9
9/10/2018 11:00:00 AM,21268.6,35221.1,1552.1,899.8,33035.4,217.9,69.8,574.5,310.8,0,1751.1
9/10/2018 12:00:00 PM,21674,35440.2,2169.2,895.7,33042.6,218.9,78.8,562.9,415.1,0,1860
9/10/2018 1:00:00 PM,22293.3,35443.4,2494.9,889.5,32895.6,299.6,91.5,561.6,383.7,0,1887.6
9/10/2018 2:00:00 PM,21937.1,35287.7,3958.1,886.1,32888.2,305.5,105.2,571.1,399.5,0,1808.3
9/10/2018 3:00:00 PM,20891.8,35367.4,5171.3,887.1,32892.2,213.4,106.4,579.7,395.3,0,1841.1
9/10/2018 4:00:00 PM,21249.7,35846.4,5216.5,888.1,32891.6,211.2,66.7,576.1,211.5,0,1661
9/10/2018 5:00:00 PM,21828.9,35087.4,5336.5,889.6,32926.5,210.3,55.2,580.5,196.7,0,1528.1
9/10/2018 6:00:00 PM,21191.6,35623,5007.8,895.1,32920.2,207,43,570.2,92.3,0,1261.5
9/10/2018 7:00:00 PM,21679.6,35785.7,4945.8,894.2,32945.1,205,29,575.6,5.4,0,1139.1
9/10/2018 8:00:00 PM,22221.3,36915.2,3708.3,899.2,32953.3,204.4,28.5,581.3,2.6,0,1001.6
9/10/2018 9:00:00 PM,22008.4,33664,2743.8,839,32968.2,201.6,27.7,569.7,2.6,0,876.5
9/10/2018 10:00:00 PM,21085.6,31178.1,1583.9,896.3,32984.8,204.7,27.2,578.6,2.7,0,725.5
9/10/2018 11:00:00 PM,19759.7,28310.8,1533.9,232,32991.9,204.1,28.1,582.2,2.7,0,794.3
9/11/2018 12:00:00 AM,17256.3,27040.5,1461.7,37.3,33017.4,206.1,28.7,566,2.9,0,722.4
9/11/2018 1:00:00 AM,16292.6,25321.8,1460.6,3.2,33010.6,210.8,28.2,547.9,2.9,0,813.7
9/11/2018 2:00:00 AM,15900.2,24320,1460.9,3.2,33032.1,212.7,34,530.6,2.9,0,806.7
9/11/2018 3:00:00 AM,15476.5,24025.9,1459.9,3.2,33049,216.3,33.1,528.9,2.9,0,704.3
9/11/2018 4:00:00 AM,15645.5,24425.1,1477.2,3.2,33043.6,217.6,26.1,513.2,2.9,0,569.5
9/11/2018 5:00:00 AM,15759,27199.1,1503.6,3.2,33071.4,221,26.5,516.7,2.9,0,538
9/11/2018 6:00:00 AM,17387.6,31449.1,1946.7,3.3,33072.5,222,26.6,551.1,2.7,0,335.1
9/11/2018 7:00:00 AM,20469.8,32277.3,1832.1,66,33063.6,234.6,31.3,562.4,9.4,0,206.2
9/11/2018 8:00:00 AM,21124.3,33282.6,1374.2,413.6,33069.2,241.2,79.4,534.5,147.5,0,207.6
9/11/2018 9:00:00 AM,21761.4,34148.4,1362.6,543.1,33069.1,237.8,113,518.9,216.7,0,171.9
9/11/2018 10:00:00 AM,22736.5,35823.9,1391.1,927.6,32816.1,234.5,118.1,544.8,413.6,0,63.7
9/11/2018 11:00:00 AM,22382.3,37657.5,1574.2,1018.1,32584.4,236.9,112.2,550.4,435.5,0,70.6
9/11/2018 12:00:00 PM,22304.9,38420.9,3962.4,981.2,32753.6,236.1,95.1,567.7,452.7,0,112.3
9/11/2018 1:00:00 PM,22256.3,38243.6,5127.1,1017.4,32937.8,236.2,77.9,548.6,359,0,188.9
9/11/2018 2:00:00 PM,22378.7,37928.1,5788.8,1010.2,32948,250,102.9,551.6,279.4,0,194.2
9/11/2018 3:00:00 PM,22666.5,38341.4,5668.3,1012,32942.5,225.4,64.3,556.5,235.9,0,181.3
9/11/2018 4:00:00 PM,22682.9,38891.1,5711,1012.1,32965.2,217.5,73.9,571,127.1,0,188.6
9/11/2018 5:00:00 PM,22784.1,39503.9,6024.8,1013,32990.4,214.8,46.4,544.4,88.7,0,169.1
9/11/2018 6:00:00 PM,22390.9,39023.2,5566.1,1015.7,33014.9,213,43.1,542.5,31.6,0,192.9
9/11/2018 7:00:00 PM,22071.9,39454,5552.9,1020.2,32929.9,210.8,32.1,549.3,4,0,208.1
9/11/2018 8:00:00 PM,22723.7,40629.4,4392.6,1026.5,32893.2,208.4,32.2,540.7,4,0,358.4
9/11/2018 9:00:00 PM,22329.1,38539.9,1925.9,1014.8,32892,212.6,32.2,538.3,4.1,0,1095.8
9/11/2018 10:00:00 PM,21257.6,34707.6,1556.6,1024.4,32855.9,212.5,32.1,550,4.2,0,1489.6
9/11/2018 11:00:00 PM,19891.7,31855.9,1448.2,353.6,32887.7,212.1,32.2,550.6,4.4,0,1631.2
9/12/2018 12:00:00 AM,18662.2,29480.9,1447.6,352.8,32858.1,212.4,32.2,572,4.4,0,1616.7
9/12/2018 1:00:00 AM,17221.8,27679.5,1488.1,253.4,32878.3,216,32.2,561.7,4.4,0,1425.4
9/12/2018 2:00:00 AM,16060.6,26527.4,1472,240.5,32930.2,215.3,32.2,561.6,4.4,0,1261.8
9/12/2018 3:00:00 AM,15712.4,25968.1,1471.5,239.9,32940.8,217.9,32.2,549.5,4.4,0,1173.1
9/12/2018 4:00:00 AM,15389.6,27178.9,1526.8,239.6,32925.1,223.8,32.2,541.4,4.4,0,892.4
9/12/2018 5:00:00 AM,16381,29780.3,1597.6,509.5,32938.9,222.4,32.3,537.3,4.3,0,743.8
9/12/2018 6:00:00 AM,19478.5,32493.3,1596.5,703.1,32951.8,220.5,32.3,561.7,4.3,0,604.7
9/12/2018 7:00:00 AM,20943.2,34152.6,1833.9,950,32971.6,221.4,39.8,558.9,21.3,0,458.8
9/12/2018 8:00:00 AM,21876.3,35861.3,1751.8,1056.5,33001.9,219.1,37.7,548,145.4,0,435.5
9/12/2018 9:00:00 AM,22349.9,36452.3,1758.6,1404,32989.4,220.8,102.6,560.2,241.9,0,314.3
9/12/2018 10:00:00 AM,23530.5,37651.7,1941.6,1879.7,32980.5,229.2,101.8,560.5,356.8,0,217.4
9/12/2018 11:00:00 AM,23748.8,39265.8,2219,1868.3,32946.1,242.2,108.9,558.1,362.7,0,120.2
9/12/2018 12:00:00 PM,23968.6,40105.4,3190,1941.8,32937.3,270.2,84.9,547.9,392.3,0,159.8
9/12/2018 1:00:00 PM,24282.7,41591.2,4381.2,1939.6,32912.4,300.4,69.5,560.9,392.2,0,233.2
9/12/2018 2:00:00 PM,24946.5,42114.6,5447.2,1997.6,32883.4,294,58.9,547.1,356.2,0,260.8
9/12/2018 3:00:00 PM,25122.9,43664.8,5622.6,2017.6,32872,298.3,51.6,563.5,297,0,284.8
9/12/2018 4:00:00 PM,25813.9,45751.6,5428.3,2000.4,32878.4,299.4,44.7,573.5,203.9,0,223.2
9/12/2018 5:00:00 PM,25731.6,45955.7,5431,1982.5,32837.3,297.1,44.8,569.2,122.3,0,336.1
9/12/2018 6:00:00 PM,25296.8,45714.7,5130.5,1972,32834.4,290.7,40.4,562.4,35.4,0,344.9
9/12/2018 7:00:00 PM,25106.3,45327,4308,1963.3,32854.9,288.2,32,569.1,3.9,0,437.1
9/12/2018 8:00:00 PM,24950.6,44611.1,4556.3,1961.9,32862,290.1,32.1,559.7,4,0,814.7
9/12/2018 9:00:00 PM,24880.6,41388.9,3035.4,1463,32863.2,267.9,32.1,550.4,4.1,0,1429.4
9/12/2018 10:00:00 PM,24385.7,37043.7,1741.1,851.8,32897.1,211.3,32,541.6,4.2,0,1627
9/12/2018 11:00:00 PM,23054.1,33395.7,1434.2,430.1,32907.5,212.5,32,562.8,4.3,0,1848
9/13/2018 12:00:00 AM,21098.9,31174.6,1350.7,353,32922.8,210.9,32,563.2,4.3,0,1845.8
9/13/2018 1:00:00 AM,19107.1,30350.6,1348.3,353.7,32960.7,217,32,580.3,4.4,0,1559.1
9/13/2018 2:00:00 AM,18098.4,29375.4,1347.4,257.1,32996.9,220.3,32,579.6,4.4,0,1155.1
9/13/2018 3:00:00 AM,17391.7,28976.9,1385.3,253.3,33034.3,222.5,32,581.6,4.4,0,943.1
9/13/2018 4:00:00 AM,16815.1,29802.4,1371.3,257.9,33058,224.5,32,558.4,4.4,0,673.7
9/13/2018 5:00:00 AM,18409.5,31395.2,1475.2,354.7,33085,222.4,32,553.6,4.3,0,537.7
9/13/2018 6:00:00 AM,21240.7,33962.4,1501.4,830.8,33070.7,221.8,33.5,575.8,4.1,0,423.9
9/13/2018 7:00:00 AM,22324.8,36532.1,1547,852.9,33089.4,222.2,33.9,583.7,5.6,0,369.3
9/13/2018 8:00:00 AM,22028.9,38595.3,1524.8,909.7,33085.7,230.3,32.6,594.4,26.2,0,505.7
9/13/2018 9:00:00 AM,22872.3,40200,1526.2,927.6,33077.8,275.6,32.7,594.1,50.3,0,357.6
9/13/2018 10:00:00 AM,23057.6,43234.6,2119.3,1249.5,32924.4,295.8,32.7,597.8,94.4,0,261.5
9/13/2018 11:00:00 AM,22817.4,44183.4,3262.2,1366,32797.7,318.3,32.7,596.7,131.5,0,255.1
9/13/2018 12:00:00 PM,23675.5,45895,3731.9,1381.8,32751.8,314.4,34.4,590.5,167.6,0,274.4
9/13/2018 1:00:00 PM,24006.2,46626,5343.6,1300.8,32872.7,317.3,36.1,595.6,199.2,0,338.8
9/13/2018 2:00:00 PM,24352.2,49545.2,5012.8,1301.2,32882.3,330.9,39.9,609.2,182.8,0,348
9/13/2018 3:00:00 PM,25076.6,50928.2,5322.2,1306.1,32900.2,542.8,35.3,599.2,137,0,326.6
9/13/2018 4:00:00 PM,25587.4,51819.1,5720.3,1401.9,32908.8,534.2,34,587.6,96.2,0,381.7
9/13/2018 5:00:00 PM,25464,51101.8,5636.2,1090.7,32909.4,556.5,36.4,581.8,39.8,0,451.7
9/13/2018 6:00:00 PM,25967.7,50130.4,4199.2,1119.2,32877.3,522.6,34.8,578.4,13.8,0,487.5
9/13/2018 7:00:00 PM,25391.8,49640.6,3589,1111.2,32887.5,360.3,34.6,575,2.8,0,537.2
9/13/2018 8:00:00 PM,25937.1,49397.2,3002.8,1082,32937.4,281.3,34.8,553.1,2.8,0,774.9
9/13/2018 9:00:00 PM,26497.3,44416.2,1617.1,1083.1,32974.2,230.7,37,551.1,2.8,0,1006.3
9/13/2018 10:00:00 PM,25615.1,37894.6,1345.4,1033.1,32982.1,235,34.7,559.8,2.8,0,1435
9/13/2018 11:00:00 PM,23500.7,34260.7,1364.8,752.4,33001.3,231.8,34.8,560.5,2.8,0,1688.7
9/14/2018 12:00:00 AM,20929.5,30867.5,1327,714.6,33008.7,214.9,38.8,559.9,2.8,0,1917.6
9/14/2018 1:00:00 AM,19052,28939.8,1326.5,635,33018.2,215.7,35.3,544.1,2.8,0,1926.5
9/14/2018 2:00:00 AM,17385.2,28893.4,1306.6,412.4,32959.3,219.7,35.7,543,2.8,0,1292.6
9/14/2018 3:00:00 AM,17033.4,28333.3,1312.7,402.4,32966.5,220.1,35.4,561.4,2.8,0,1044.8
9/14/2018 4:00:00 AM,16997.7,28412,1305.2,405.1,32978.2,222.2,36.5,559.9,2.8,0,732.4
9/14/2018 5:00:00 AM,17856.1,30699,1338,519,32955.9,222.6,36.2,567.8,2.8,0,657.3
9/14/2018 6:00:00 AM,21252.1,32595.5,1318.6,934.8,32945.8,223.4,37.3,571.2,2.8,0,649.1
9/14/2018 7:00:00 AM,23549.5,34355.8,1292.6,928.6,32982.1,242.9,35.5,561.5,2.8,0,682.3
9/14/2018 8:00:00 AM,24416.7,36682.8,1284.7,955.6,32948.3,241.4,34.8,562,10.4,0,681.2
9/14/2018 9:00:00 AM,24839.6,38554.4,1313.3,1057.5,32946,242.7,35.3,567.6,53.3,0,551.8
9/14/2018 10:00:00 AM,25934.5,41624.1,1315.4,1068,32921.6,241.3,39,584.4,124.7,0,503.9
9/14/2018 11:00:00 AM,26333.9,43355.8,2050.9,1097.2,32915.3,240,39.2,566.8,146,0,543.9
9/14/2018 12:00:00 PM,26520.8,45681.1,3220.6,1089.7,32891.6,240.2,39.2,567,160.4,0,560.5
9/14/2018 1:00:00 PM,26893.7,47959.3,4520.8,1090.3,31810,239.5,39,570.2,161.5,0,527.5
9/14/2018 2:00:00 PM,27255.9,50602.8,4775,1086.9,31816.7,240.1,42.5,570,173.3,0,451.9
9/14/2018 3:00:00 PM,27781.9,51477.5,5595.4,1087.2,31805.3,232.3,41.7,549.7,124.5,0,465.1
9/14/2018 4:00:00 PM,28445.7,52042.3,5766.5,1103.7,31786.1,214.1,42.2,535,77.3,0,497
9/14/2018 5:00:00 PM,28762.8,51976,5675.9,1101.2,31816.5,208.6,42.3,522.9,34.8,0,511.7
9/14/2018 6:00:00 PM,28635,50228.9,4302.8,1100.5,31848.4,209.2,38.4,521,11.9,0,587
9/14/2018 7:00:00 PM,28316.9,47594.5,3375.8,1102.9,31855,206.3,38.4,524.8,2.8,0,722
9/14/2018 8:00:00 PM,27418.7,45428.9,2970.9,1086.9,31865.6,207.9,35.1,514.5,2.8,0,1135.1
9/14/2018 9:00:00 PM,27160.4,41126,1979.4,1086,31856.5,209.7,33.9,538.5,2.8,0,1707.8
9/14/2018 10:00:00 PM,26858.6,37063.4,1564.4,1073.7,31873.7,210.8,32.6,539.8,2.8,0,1795.4
9/14/2018 11:00:00 PM,24245,33164.7,1572.9,777.2,31873.4,212.8,34.1,541.5,2.8,0,2057.5
9/15/2018 12:00:00 AM,23593.8,30464.3,1572.7,735.8,31871.5,213.8,32.9,540,2.8,0,1934.5
9/15/2018 1:00:00 AM,22160.4,28520.7,1544.8,591.9,31855.4,218.1,34.9,548.2,2.8,0,1654.2
9/15/2018 2:00:00 AM,20371.4,27900.1,1569.4,546.4,31875.6,216.9,34,545.5,2.8,0,1594.1
9/15/2018 3:00:00 AM,19075.7,26365.5,1576.5,452.9,31878.4,223.8,32.7,535.4,2.8,0,1315.6
9/15/2018 4:00:00 AM,17992.8,26150.4,1579,370.5,31901.7,228.4,32.6,541,2.8,0,1183.6
9/15/2018 5:00:00 AM,18969.4,26372.3,1576.5,344.9,31901.1,224.4,32.3,545.5,2.8,0,1029
9/15/2018 6:00:00 AM,20300.2,26872,1577.7,358.8,31906.9,224.7,32.9,540.3,2.8,0,1086.8
9/15/2018 7:00:00 AM,21260,26376,1585.9,367.3,31897.1,222.6,35.4,544.3,3.8,0,974.8
9/15/2018 8:00:00 AM,21814.8,28638.5,1588.6,489.5,31911,221.1,33.6,554.9,61.7,0,1056.3
9/15/2018 9:00:00 AM,24221.4,32303.6,1572.1,741.7,31752.9,220.9,33.9,550.9,155.3,0,886.4
9/15/2018 10:00:00 AM,26022.1,34448.2,1586.5,981.6,31666.2,222.4,35.7,551.4,226.6,0,765.5
9/15/2018 11:00:00 AM,26535.3,37418.6,1864.5,1115.9,31740.8,221.5,35.8,537.5,284.8,0,782.9
9/15/2018 12:00:00 PM,27862.6,40497.2,2575.8,1105.3,31755.8,223.1,36.5,542.8,282.1,0,921.8
9/15/2018 1:00:00 PM,28024.2,43789,3044.7,1109.6,31773.7,220.1,34.8,551.3,299.1,0,1022.6
9/15/2018 2:00:00 PM,27499.7,46073.8,3989.4,1108.9,31803.1,254.3,36.2,551.3,260.3,0,1181.4
9/15/2018 3:00:00 PM,28075,47379.7,4279.2,1112.3,31817.7,256.5,36.6,535.1,267.1,0,1259.5
9/15/2018 4:00:00 PM,28548.8,48225.9,4475.9,1121.2,31829.1,249.5,36,533.2,235.8,0,1063.5
9/15/2018 5:00:00 PM,28410.8,47939.6,4707.2,1120.1,31799.4,248.9,34,540.4,132.7,0,962
9/15/2018 6:00:00 PM,28134.2,46981.9,3882.8,1122.1,31793.1,246.4,33.5,547.1,25.7,0,941.4
9/15/2018 7:00:00 PM,27008.1,44840.1,3410.2,1117.8,31798.2,245.2,34.6,532.4,2.8,0,895.4
9/15/2018 8:00:00 PM,26321.3,43782.2,3500.9,1113,31809.5,210.8,34.9,548.2,2.8,0,1038.9
9/15/2018 9:00:00 PM,25548.3,39496.2,3216.9,1066.1,31815.6,211.2,33.8,537.9,2.8,0,2021.4
9/15/2018 10:00:00 PM,25554.1,35229.1,1645.9,739.1,31643.8,214.6,34.8,535.1,2.8,0,2354
9/15/2018 11:00:00 PM,23850.4,30010.3,1606.2,754,31713.1,213.9,37.6,531.3,2.8,0,2371.4
9/16/2018 12:00:00 AM,22311.9,29281.1,1608.2,733.3,31715.9,214.4,43.4,521.7,2.8,0,2242
9/16/2018 1:00:00 AM,22311.9,29281.1,1608.2,733.3,31715.9,214.4,43.4,521.7,2.8,0,2242
9/16/2018 2:00:00 AM,18684.2,26132.3,1639.6,435.2,31754.2,216.4,36.9,516.8,2.8,0,1565.5
9/16/2018 3:00:00 AM,17710.9,25461.1,1659,386.9,31748.2,216.2,37.7,511.6,2.8,0,1565
9/16/2018 4:00:00 AM,16730.6,25093.9,1618.4,386.6,31770.2,218.9,43.1,504.4,2.8,0,1530.7
9/16/2018 5:00:00 AM,16323.2,25188.8,1627.4,384.7,31777.6,221.3,39,517.7,2.8,0,1305.2
9/16/2018 6:00:00 AM,16323.2,25188.8,1627.4,384.7,31777.6,221.3,39,517.7,2.8,0,1305.2
9/16/2018 7:00:00 AM,16323.2,25188.8,1627.4,384.7,31777.6,221.3,39,517.7,2.8,0,1305.2
9/16/2018 8:00:00 AM,19700.5,27523.9,1633.6,382.8,31975.6,222.5,37,519.4,119,0,1296.5
9/16/2018 9:00:00 AM,21775.1,29260.1,1656.6,900.3,31962.7,221.4,38,535.2,291.4,0,829.6
9/16/2018 10:00:00 AM,24272.8,32946.4,1678,968.4,31945.2,220.6,35.7,556.7,465.8,0,702.4
9/16/2018 11:00:00 AM,26000.2,35286.4,1762.5,979.6,31880.4,218.6,37.1,554.2,561.9,0,958.2
9/16/2018 12:00:00 PM,27162.4,38891,1783.8,1117.4,31824.4,217.4,37,563,557.7,0,1131.4
9/16/2018 1:00:00 PM,28157.5,42015,2714.7,1124.7,31778.8,212.3,38.3,562.3,534.4,0,1142.1
9/16/2018 2:00:00 PM,28633.4,44783.2,3000.6,1120.2,31761,213.9,37.7,535.8,516.3,0,1160.8
9/16/2018 3:00:00 PM,28646.6,47184.3,3886.6,1113.3,31758.8,216,37,552.1,451.1,0,1090.3
9/16/2018 4:00:00 PM,29248.8,48268.2,4826.3,1112.6,31694.9,213.9,37.7,555.3,351.1,0,1091.9
9/16/2018 5:00:00 PM,29792.6,49358.2,4654.4,1122.3,31705.9,212,50.7,555.9,193.6,0,1080.2
9/16/2018 6:00:00 PM,29312.6,48184.7,4238.7,1115.8,31700.6,209.8,37.5,551.8,26.3,0,1125.1
9/16/2018 7:00:00 PM,28804.9,47226.3,4092.5,1117.9,31705.7,206.2,35.9,541.3,2.8,0,1251
9/16/2018 8:00:00 PM,28858.2,45847,3532.5,1109.8,31761.8,206.3,35.3,531.4,2.8,0,1642.9
9/16/2018 9:00:00 PM,27758.3,42795.9,2111.7,1111.8,31805.1,205.6,34.2,542.9,2.8,0,1880.6
9/16/2018 10:00:00 PM,26899.5,37473.2,1683.1,1051.2,31825.5,207,35.6,551,1.5,0,1896
9/16/2018 11:00:00 PM,25425.2,32319.6,1683,886,31831.3,208.4,34.7,569.2,1.5,0,2031.4
9/17/2018 12:00:00 AM,23150.3,30465.3,1688.2,777.5,31860,211.1,35.7,561.2,1.5,0,1811.6
9/17/2018 1:00:00 AM,20785.4,28877,1686,621.4,31882.8,215.1,33.1,571.8,1.5,0,1783.8
9/17/2018 2:00:00 AM,19726.8,28236.4,1686.7,525,31910,214.9,33.5,567.1,1.5,0,1786.2
9/17/2018 3:00:00 AM,18578,27958.9,1654.2,403.2,31923.7,219.2,33.5,558,1.5,0,1586.7
9/17/2018 4:00:00 AM,19140.9,28122,1648.2,429.6,31923.2,223.9,32.2,522.9,1.5,0,1570.9
9/17/2018 5:00:00 AM,21145.8,28772.7,1687.4,545.7,31895.1,223.8,32.8,560.6,1.5,0,1547.7
9/17/2018 6:00:00 AM,23260.8,32430.6,1690.2,927.1,31823.1,220.4,31.4,542.7,1.5,0,1516.1
9/17/2018 7:00:00 AM,26188.9,36309.7,1618.6,984.5,31790.2,218.4,32.2,548.7,9.9,0,1489.2
9/17/2018 8:00:00 AM,26262.6,38341.8,1620.9,1038,31674.8,218.9,38.2,557.3,112.1,0,1462.9
9/17/2018 9:00:00 AM,26568.4,40436,1830.7,1105,31660.4,266.3,46.4,554.6,166.6,0,1430.1
9/17/2018 10:00:00 AM,28028.3,42690.9,1927.1,1425,31573.4,265.5,47.9,546.4,313.6,0,1327.4
9/17/2018 11:00:00 AM,28319.8,44618.3,2113.7,1429.9,31521.3,235.1,50.8,532.5,295.2,0,1206.9
9/17/2018 12:00:00 PM,27983.7,46603.2,3635.2,1426.9,31419.6,266,57.1,550.8,294.5,0,1148.7
9/17/2018 1:00:00 PM,28845.3,48763.8,4513.6,1428.1,31399.1,310,80.7,543.8,247.8,0,1097.1
9/17/2018 2:00:00 PM,29215.4,50251.3,4590.4,1429,31392.1,354.7,84,549,270.1,0,905.9
9/17/2018 3:00:00 PM,29797.9,51621.8,5470.6,1421.9,31374,355.7,102.7,559.4,194.3,0,784.4
9/17/2018 4:00:00 PM,30261.3,51795.5,5448.6,1423.2,31376.9,352.6,110.4,576.6,174.3,0,785.8
9/17/2018 5:00:00 PM,30685.9,52189.2,5177.3,1438.7,31422.5,350.4,74,571.1,97,0,952.7
9/17/2018 6:00:00 PM,31269.3,52608.6,4415.8,1437,31475.3,305.5,47.7,576.2,44.9,0,1072.7
9/17/2018 7:00:00 PM,31053.6,50968.8,4494.5,1436.5,31489.8,300,36.4,584.2,1.5,0,962.4
9/17/2018 8:00:00 PM,30817.7,50620.5,3663.8,1440.4,31543.5,297.1,32.7,566.9,1.5,0,798.4
9/17/2018 9:00:00 PM,30466.5,47069.9,2109.5,1406,31596.4,252.3,32.4,568.8,1.5,0,677.4
9/17/2018 10:00:00 PM,29711.7,42030,1584.9,1414.8,31649.8,207.1,33.3,579.7,1.5,0,528.3
9/17/2018 11:00:00 PM,27903.8,36563,1596.2,1374.5,31693.2,208.4,33,572.2,1.5,0,507.6
9/18/2018 12:00:00 AM,27079.6,32096.5,1312.5,795.4,31740.1,210,32.4,581.2,1.5,0,448.7
9/18/2018 1:00:00 AM,24337.3,29797.1,1292.8,797.5,31781.9,211.9,34,582,1.5,0,434.8
9/18/2018 2:00:00 AM,22865.8,29486.6,1314.5,697.8,31763.5,213.8,34.3,567,1.5,0,553.8
9/18/2018 3:00:00 AM,21533.2,29228.8,1334.2,692.1,31799.6,218,32.8,580.4,1.5,0,488.4
9/18/2018 4:00:00 AM,21031.8,29674.2,1392,670.9,31846,220.4,32.4,561.1,1.5,0,522.8
9/18/2018 5:00:00 AM,22680.8,32021.9,1367.8,776,31891.5,222.5,31.8,565.7,1.5,0,536.8
9/18/2018 6:00:00 AM,25566.3,34951,1499.4,1186.8,31909.4,220.6,33.5,543.9,1.5,0,670.8
9/18/2018 7:00:00 AM,27011.4,37602.4,1559.8,1064.6,31944.6,220.7,36,570,1.5,0,937.4
9/18/2018 8:00:00 AM,26537.9,39273.2,1645,1187.8,31959.7,218.8,48,554.6,60.9,0,1012
9/18/2018 9:00:00 AM,26770.8,41590.6,1750.1,1499.2,31997.1,218.6,122.6,556.6,232.5,0,941.6
9/18/2018 10:00:00 AM,27167.8,42637,2559.4,1691.6,31993.3,219.7,108.7,577.4,375.3,0,839.8
9/18/2018 11:00:00 AM,28592.7,44964.3,3411,2043,32034.5,218.3,65.7,564.6,477.1,0,931.4
9/18/2018 12:00:00 PM,29698.5,48226.6,3721.8,2147.4,31993.1,216.7,85.9,566.2,472.3,0,921.2
9/18/2018 1:00:00 PM,30259.5,50440.2,4910.8,2157.1,31959,320.8,74.9,573.9,366.4,0,1034.9
9/18/2018 2:00:00 PM,30429.8,51777.8,5150.4,2152.6,31956.4,339.9,106.5,567.6,365.1,0,1674.3
9/18/2018 3:00:00 PM,31057.3,52061.4,5089.6,2017.1,31937.4,304.6,84.1,574.5,339.6,0,2189.6
9/18/2018 4:00:00 PM,31020.2,53129.8,5482.7,1982,31894,383.8,57.6,588,263.2,0,2306.7
9/18/2018 5:00:00 PM,31096.3,53601.8,5685.4,2052.3,31912.4,660.2,33,592.2,98.8,0,2044.9
9/18/2018 6:00:00 PM,30746.7,52389.2,4954.1,1947.8,31896.6,950.1,33.7,581.2,10.4,0,1837.8
9/18/2018 7:00:00 PM,29533.7,50558.9,4954.7,1657,31916.3,691.4,31.2,579.3,1.5,0,1245.4
9/18/2018 8:00:00 PM,29618.6,49189.6,4309.1,1886.1,31921.1,658.3,31.6,580.2,1.5,0,1190.5
9/18/2018 9:00:00 PM,29526,44499.9,1840.6,1766,31936.4,304.2,31.5,593.7,1.5,0,1148.9
9/18/2018 10:00:00 PM,28282.7,38676.1,1533.1,1431.3,31962.6,206.2,31.7,586.7,1.5,0,1397
9/18/2018 11:00:00 PM,27202.5,33109.4,1419.6,851.1,31981.8,207.9,30.7,595.9,1.5,0,1491.7
