time,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,outage,peak_bi
1,12114.9,11914.3,11660.4,11497.8,10916.5,11501.4,11725.7,22.96,1.21,-0.35,20.99,1.89,-0.18,20.8,2.21,-0.16,22.01,2.04,-0.05,21.95,1.02,-0.11,20.7,1.04,-0.12,23.82,22.7,22.85,24,22.86,21.62,54051,0
2,11689,11614.3,11419,11214.4,10731.5,11097.5,11438.9,21.99,1.56,-0.18,20.55,1.83,-0.15,19.81,2.26,-0.11,20.9,1.95,0.01,20.98,1.07,-0.1,19.77,1.01,-0.09,23.37,22.23,21.96,22.86,21.95,20.69,54051,0
3,11607.5,11470.8,11512,10898,10555.9,11142,11361.1,21.66,1.7,-0.19,20.34,1.91,-0.1,19.04,2.03,-0.07,20.23,1.86,0,20.26,1.3,-0.08,19.18,1.01,-0.07,23.17,22.15,21,22.09,21.48,20.12,54051,0
4,11726.9,11537,11702,10611.8,10490.3,11305.2,11546,21.73,2.03,-0.18,20.29,2.01,-0.12,18.92,2.12,-0.06,19.77,2.08,-0.02,20.87,1.43,-0.11,19.96,1.19,-0.12,23.58,22.18,20.98,21.83,22.19,21.03,54051,0
5,12316,12231.3,12314.8,10720.9,10658,11946.7,12205.4,25.18,1.65,-0.47,21.54,1.94,-0.13,19.31,2.3,-0.1,20.2,2.11,-0.16,23.19,1.66,-0.26,22.29,1.45,-0.27,26.36,23.35,21.51,22.15,24.59,23.47,54051,0
6,13475.6,13407,13573.7,10914.9,11134.6,13241.4,13523.2,31.79,2.21,-0.87,29.55,1.61,-0.27,20.16,2.16,-0.18,20.65,2.53,-0.24,29.58,2.39,-0.46,27.19,1.57,-0.55,33.13,30.89,22.14,22.94,31.51,28.21,54051,0
7,14251.7,14253.8,14559.6,11172,11659,13989.2,14227.7,33.79,1.89,-0.77,29.14,1.27,-0.43,21.07,2.42,-0.21,22.03,2.26,-0.25,29.21,2.11,-0.49,29.25,1.5,-0.46,34.91,29.98,23.28,24.04,30.83,30.29,54051,0
8,14376.2,14263.6,14764.6,11549.8,12088.8,14089.6,14283.5,34.96,1.75,-0.7,29.71,1.18,-0.53,22.47,2.33,-0.23,23.42,2.01,-0.23,29.33,2.14,-0.43,29.16,1.39,-0.43,36.01,30.36,24.57,25.2,31.04,30.12,54051,0
9,14625.1,14530.6,15034.8,12102.7,12804.2,14377.2,14517.1,36.82,1.47,-0.8,35.69,0.82,-0.75,24.58,2.28,-0.32,27.4,2.43,-0.27,31.66,2.01,-0.49,31.39,1.2,-0.54,37.49,35.76,26.54,29.56,33.18,32.05,54051,0
10,15043.9,15044.3,15408.6,12455.9,13384.4,14678.3,14807,40.79,1.49,-1.13,40.94,0.38,-0.9,28.57,2.04,-0.44,32.08,2.19,-0.52,37.21,2.19,-0.77,33.33,1.37,-0.58,41.15,40.42,30.17,33.75,38.63,34.12,54051,0
11,15359.5,15483.4,15814.9,12810,13932.4,14776.5,14882.1,43.16,1.31,-1.16,41.83,0.44,-0.92,32.22,1.61,-0.6,36.93,1.41,-0.64,39.85,2.99,-0.86,36.48,1.27,-0.72,43.31,41.35,33.23,37.7,41.98,37.03,54051,0
12,15784.1,15995.8,16136.6,13150.2,14354.5,14969.8,15170.2,45.67,0.76,-1.2,42.36,0.46,-1.1,34.86,0.87,-0.82,41.31,0.93,-0.77,41.71,3.46,-1,40.49,1.43,-0.86,45.23,41.72,34.91,41.47,44.17,41.06,54051,0
13,16110.8,16568,16440.7,13435,14805.3,15319.1,15310.9,48.91,0.08,-1.46,43.39,0.04,-1.13,39.66,1,-1.02,42.99,0.55,-0.96,43.98,2.77,-1.11,42.35,1.87,-0.92,47.53,42.3,39.64,42.58,45.64,43.3,54051,0
14,16338,16885.1,16804.2,13488.1,15204.6,15260.5,15344.9,53.66,-0.33,-1.67,45.9,0.53,-1.29,41.24,0.93,-1.15,47.34,1.15,-1.05,48.63,3.74,-1.34,44.47,2.19,-1.06,51.66,45.14,41.02,47.44,51.03,45.6,54051,0
15,16357,17038.1,16923.6,13537.6,15445.3,15339.9,15453.5,55.35,-0.96,-1.83,48.7,-0.16,-1.56,43.77,0.4,-1.19,52.4,0.91,-1.28,50.52,3.53,-1.45,45.96,1.66,-1.07,52.56,46.98,42.98,52.03,52.6,46.55,54051,0
16,16424.5,16935.1,17129.6,13617.7,15547.5,15353.2,15508,57.95,-0.52,-2.01,53.12,-0.06,-1.74,47.62,0.46,-1.31,55.18,-0.22,-1.37,51.95,5.53,-1.51,52.21,2.01,-1.2,55.42,51.32,46.77,53.59,55.97,53.02,54051,0
17,16009.4,16626.9,17013.7,13824.4,15539.1,15086.9,15458.9,52.25,-0.19,-1.86,51.18,-0.61,-1.73,46.87,0.26,-1.28,52.27,0.41,-1.26,48.01,3.25,-1.39,47.78,1.54,-1.04,50.2,48.84,45.85,51.42,49.87,48.28,54051,0
18,15723.5,16432.2,16715.9,14049,15233.2,14770.3,15188.1,49.52,0.11,-1.84,47.96,-0.67,-1.63,46.41,-0.04,-1.22,45.62,0.56,-0.95,41.79,3.28,-1.18,44.59,1.51,-0.92,47.79,45.66,45.15,45.23,43.89,45.18,54051,1
19,15750.9,16613.8,16883.7,14504.6,15337.8,14796.4,15558.7,48.4,0.75,-1.96,56.07,-1.2,-2.01,54.9,0.17,-1.66,49.29,0.77,-1.16,42.85,3.46,-1.34,52.39,1.73,-1.3,47.19,52.86,53.41,48.9,44.97,52.82,54051,0
20,15235.1,16333.1,16399.5,14279.8,15043,14498.5,15314.8,40.52,1.61,-1.37,44.48,0.08,-1.43,46.34,0.64,-1.14,41.84,1.2,-0.77,40.51,3.55,-1.04,41.38,2.06,-0.77,40.76,43.13,45.84,42.27,43.02,42.67,54051,0
21,14479,15502.7,15382.1,13897,14373.2,13904.3,14563.8,34.82,1.29,-1.03,37.26,0.72,-1.01,39.22,1.1,-0.56,34.98,1.13,-0.44,32.15,2.1,-0.69,34.16,1.26,-0.57,35.08,36.97,39.76,35.67,33.56,34.85,54051,0
22,13525.5,14375.2,14272.6,13212.9,13685.6,13132.8,13597.4,27.6,1.31,-0.66,29.6,1.01,-0.67,28.78,1.14,-0.37,28.11,1.48,-0.3,26.46,2.03,-0.45,27.42,1.1,-0.33,28.25,29.94,29.55,29.29,28.04,28.19,54051,0
23,12490.2,13308.7,13268.4,12638.9,12967.6,12259.4,12627.1,23.3,0.83,-0.43,25.58,0.74,-0.43,24.08,1.79,-0.35,24.48,2.19,-0.24,24.24,2.03,-0.39,23.94,0.99,-0.27,23.7,25.89,25.52,26.43,25.88,24.66,54051,0
0,11713.6,12541.2,12370.6,12102.7,12055.2,11510.7,11885.4,22.62,1.29,-0.48,24.86,0.21,-0.43,22.68,1.64,-0.29,22.16,2.13,-0.28,24.67,1.96,-0.13,23.79,1.11,-0.14,23.43,24.64,24.03,24.01,26.5,24.76,54408,0
1,11316.1,12114.9,11914.3,11660.4,11497.8,10916.5,11501.4,22.01,1.51,-0.41,22.96,1.21,-0.35,20.99,1.89,-0.18,20.8,2.21,-0.16,22.01,2.04,-0.05,21.95,1.02,-0.11,23.11,23.82,22.7,22.85,24,22.86,54408,0
2,10972.1,11689,11614.3,11419,11214.4,10731.5,11097.5,20.96,1.6,-0.31,21.99,1.56,-0.18,20.55,1.83,-0.15,19.81,2.26,-0.11,20.9,1.95,0.01,20.98,1.07,-0.1,22.25,23.37,22.23,21.96,22.86,21.95,54408,0
3,10889.3,11607.5,11470.8,11512,10898,10555.9,11142,20.69,1.63,-0.27,21.66,1.7,-0.19,20.34,1.91,-0.1,19.04,2.03,-0.07,20.23,1.86,0,20.26,1.3,-0.08,22.05,23.17,22.15,21,22.09,21.48,54408,0
4,11110,11726.9,11537,11702,10611.8,10490.3,11305.2,20.76,1.78,-0.27,21.73,2.03,-0.18,20.29,2.01,-0.12,18.92,2.12,-0.06,19.77,2.08,-0.02,20.87,1.43,-0.11,22.27,23.58,22.18,20.98,21.83,22.19,54408,0
5,11695.4,12316,12231.3,12314.8,10720.9,10658,11946.7,22.45,1.76,-0.45,25.18,1.65,-0.47,21.54,1.94,-0.13,19.31,2.3,-0.1,20.2,2.11,-0.16,23.19,1.66,-0.26,23.76,26.36,23.35,21.51,22.15,24.59,54408,0
6,12927.9,13475.6,13407,13573.7,10914.9,11134.6,13241.4,30.55,2.29,-0.95,31.79,2.21,-0.87,29.55,1.61,-0.27,20.16,2.16,-0.18,20.65,2.53,-0.24,29.58,2.39,-0.46,31.89,33.13,30.89,22.14,22.94,31.51,54408,0
7,13766.2,14251.7,14253.8,14559.6,11172,11659,13989.2,29.74,1.69,-0.91,33.79,1.89,-0.77,29.14,1.27,-0.43,21.07,2.42,-0.21,22.03,2.26,-0.25,29.21,2.11,-0.49,30.52,34.91,29.98,23.28,24.04,30.83,54408,0
8,13748.8,14376.2,14263.6,14764.6,11549.8,12088.8,14089.6,29.32,1.59,-0.98,34.96,1.75,-0.7,29.71,1.18,-0.53,22.47,2.33,-0.23,23.42,2.01,-0.23,29.33,2.14,-0.43,29.93,36.01,30.36,24.57,25.2,31.04,54408,0
9,13989.2,14625.1,14530.6,15034.8,12102.7,12804.2,14377.2,30.72,1.57,-1.19,36.82,1.47,-0.8,35.69,0.82,-0.75,24.58,2.28,-0.32,27.4,2.43,-0.27,31.66,2.01,-0.49,31.1,37.49,35.76,26.54,29.56,33.18,54408,0
10,14173.3,15043.9,15044.3,15408.6,12455.9,13384.4,14678.3,33.62,1.6,-1.36,40.79,1.49,-1.13,40.94,0.38,-0.9,28.57,2.04,-0.44,32.08,2.19,-0.52,37.21,2.19,-0.77,33.86,41.15,40.42,30.17,33.75,38.63,54408,0
11,14271.5,15359.5,15483.4,15814.9,12810,13932.4,14776.5,34.59,1.24,-1.3,43.16,1.31,-1.16,41.83,0.44,-0.92,32.22,1.61,-0.6,36.93,1.41,-0.64,39.85,2.99,-0.86,34.53,43.31,41.35,33.23,37.7,41.98,54408,0
12,14403.7,15784.1,15995.8,16136.6,13150.2,14354.5,14969.8,35.18,1.17,-1.39,45.67,0.76,-1.2,42.36,0.46,-1.1,34.86,0.87,-0.82,41.31,0.93,-0.77,41.71,3.46,-1,34.96,45.23,41.72,34.91,41.47,44.17,54408,0
13,14518.8,16110.8,16568,16440.7,13435,14805.3,15319.1,37.26,1.21,-1.54,48.91,0.08,-1.46,43.39,0.04,-1.13,39.66,1,-1.02,42.99,0.55,-0.96,43.98,2.77,-1.11,36.93,47.53,42.3,39.64,42.58,45.64,54408,0
14,14462.1,16338,16885.1,16804.2,13488.1,15204.6,15260.5,38.92,1.33,-1.67,53.66,-0.33,-1.67,45.9,0.53,-1.29,41.24,0.93,-1.15,47.34,1.15,-1.05,48.63,3.74,-1.34,38.58,51.66,45.14,41.02,47.44,51.03,54408,0
15,14303.6,16357,17038.1,16923.6,13537.6,15445.3,15339.9,39.03,1.23,-1.81,55.35,-0.96,-1.83,48.7,-0.16,-1.56,43.77,0.4,-1.19,52.4,0.91,-1.28,50.52,3.53,-1.45,38.45,52.56,46.98,42.98,52.03,52.6,54408,0
16,14292.8,16424.5,16935.1,17129.6,13617.7,15547.5,15353.2,40.29,1.4,-1.82,57.95,-0.52,-2.01,53.12,-0.06,-1.74,47.62,0.46,-1.31,55.18,-0.22,-1.37,51.95,5.53,-1.51,39.87,55.42,51.32,46.77,53.59,55.97,54408,0
17,14220.7,16009.4,16626.9,17013.7,13824.4,15539.1,15086.9,38.78,1.44,-1.72,52.25,-0.19,-1.86,51.18,-0.61,-1.73,46.87,0.26,-1.28,52.27,0.41,-1.26,48.01,3.25,-1.39,38.5,50.2,48.84,45.85,51.42,49.87,54408,0
18,14252.8,15723.5,16432.2,16715.9,14049,15233.2,14770.3,39.25,0.72,-1.69,49.52,0.11,-1.84,47.96,-0.67,-1.63,46.41,-0.04,-1.22,45.62,0.56,-0.95,41.79,3.28,-1.18,38.28,47.79,45.66,45.15,45.23,43.89,54408,1
19,14609.1,15750.9,16613.8,16883.7,14504.6,15337.8,14796.4,42.96,-0.25,-1.74,48.4,0.75,-1.96,56.07,-1.2,-2.01,54.9,0.17,-1.66,49.29,0.77,-1.16,42.85,3.46,-1.34,40.97,47.19,52.86,53.41,48.9,44.97,54408,0
20,14465.9,15235.1,16333.1,16399.5,14279.8,15043,14498.5,36.04,1.16,-1.36,40.52,1.61,-1.37,44.48,0.08,-1.43,46.34,0.64,-1.14,41.84,1.2,-0.77,40.51,3.55,-1.04,35.84,40.76,43.13,45.84,42.27,43.02,54408,0
21,13838.8,14479,15502.7,15382.1,13897,14373.2,13904.3,30.13,1.32,-1.12,34.82,1.29,-1.03,37.26,0.72,-1.01,39.22,1.1,-0.56,34.98,1.13,-0.44,32.15,2.1,-0.69,30.33,35.08,36.97,39.76,35.67,33.56,54408,0
22,12910.2,13525.5,14375.2,14272.6,13212.9,13685.6,13132.8,24.32,1.12,-0.55,27.6,1.31,-0.66,29.6,1.01,-0.67,28.78,1.14,-0.37,28.11,1.48,-0.3,26.46,2.03,-0.45,24.89,28.25,29.94,29.55,29.29,28.04,54408,0
23,12001,12490.2,13308.7,13268.4,12638.9,12967.6,12259.4,22.63,1.12,-0.44,23.3,0.83,-0.43,25.58,0.74,-0.43,24.08,1.79,-0.35,24.48,2.19,-0.24,24.24,2.03,-0.39,23.31,23.7,25.89,25.52,26.43,25.88,54408,0
0,11407.3,11713.6,12541.2,12370.6,12102.7,12055.2,11510.7,21.67,0.92,-0.45,22.62,1.29,-0.48,24.86,0.21,-0.43,22.68,1.64,-0.29,22.16,2.13,-0.28,24.67,1.96,-0.13,22.14,23.43,24.64,24.03,24.01,26.5,56837,0
1,10935.3,11316.1,12114.9,11914.3,11660.4,11497.8,10916.5,21.03,1.1,-0.32,22.01,1.51,-0.41,22.96,1.21,-0.35,20.99,1.89,-0.18,20.8,2.21,-0.16,22.01,2.04,-0.05,21.81,23.11,23.82,22.7,22.85,24,56837,0
2,10739.8,10972.1,11689,11614.3,11419,11214.4,10731.5,20.7,1.12,-0.23,20.96,1.6,-0.31,21.99,1.56,-0.18,20.55,1.83,-0.15,19.81,2.26,-0.11,20.9,1.95,0.01,21.59,22.25,23.37,22.23,21.96,22.86,56837,0
3,10689.8,10889.3,11607.5,11470.8,11512,10898,10555.9,20.51,1.1,-0.18,20.69,1.63,-0.27,21.66,1.7,-0.19,20.34,1.91,-0.1,19.04,2.03,-0.07,20.23,1.86,0,21.43,22.05,23.17,22.15,21,22.09,56837,0
4,10761.9,11110,11726.9,11537,11702,10611.8,10490.3,20.57,1.26,-0.19,20.76,1.78,-0.27,21.73,2.03,-0.18,20.29,2.01,-0.12,18.92,2.12,-0.06,19.77,2.08,-0.02,21.64,22.27,23.58,22.18,20.98,21.83,56837,0
5,11394.8,11695.4,12316,12231.3,12314.8,10720.9,10658,21.93,1.33,-0.5,22.45,1.76,-0.45,25.18,1.65,-0.47,21.54,1.94,-0.13,19.31,2.3,-0.1,20.2,2.11,-0.16,22.76,23.76,26.36,23.35,21.51,22.15,56837,0
6,12582.6,12927.9,13475.6,13407,13573.7,10914.9,11134.6,28.35,1.2,-0.94,30.55,2.29,-0.95,31.79,2.21,-0.87,29.55,1.61,-0.27,20.16,2.16,-0.18,20.65,2.53,-0.24,28.61,31.89,33.13,30.89,22.14,22.94,56837,0
7,13279.6,13766.2,14251.7,14253.8,14559.6,11172,11659,28.07,1.23,-0.84,29.74,1.69,-0.91,33.79,1.89,-0.77,29.14,1.27,-0.43,21.07,2.42,-0.21,22.03,2.26,-0.25,28.46,30.52,34.91,29.98,23.28,24.04,56837,0
8,13442.4,13748.8,14376.2,14263.6,14764.6,11549.8,12088.8,27.17,1.1,-0.74,29.32,1.59,-0.98,34.96,1.75,-0.7,29.71,1.18,-0.53,22.47,2.33,-0.23,23.42,2.01,-0.23,27.53,29.93,36.01,30.36,24.57,25.2,56837,0
9,13669.4,13989.2,14625.1,14530.6,15034.8,12102.7,12804.2,29.07,1.17,-0.77,30.72,1.57,-1.19,36.82,1.47,-0.8,35.69,0.82,-0.75,24.58,2.28,-0.32,27.4,2.43,-0.27,29.47,31.1,37.49,35.76,26.54,29.56,56837,0
10,13887.2,14173.3,15043.9,15044.3,15408.6,12455.9,13384.4,30.34,1.28,-0.84,33.62,1.6,-1.36,40.79,1.49,-1.13,40.94,0.38,-0.9,28.57,2.04,-0.44,32.08,2.19,-0.52,30.78,33.86,41.15,40.42,30.17,33.75,56837,0
11,14074,14271.5,15359.5,15483.4,15814.9,12810,13932.4,30.5,1.33,-0.84,34.59,1.24,-1.3,43.16,1.31,-1.16,41.83,0.44,-0.92,32.22,1.61,-0.6,36.93,1.41,-0.64,30.99,34.53,43.31,41.35,33.23,37.7,56837,0
12,14227.8,14403.7,15784.1,15995.8,16136.6,13150.2,14354.5,31.13,1.56,-0.89,35.18,1.17,-1.39,45.67,0.76,-1.2,42.36,0.46,-1.1,34.86,0.87,-0.82,41.31,0.93,-0.77,31.8,34.96,45.23,41.72,34.91,41.47,56837,0
13,14459.9,14518.8,16110.8,16568,16440.7,13435,14805.3,31.32,1.96,-0.98,37.26,1.21,-1.54,48.91,0.08,-1.46,43.39,0.04,-1.13,39.66,1,-1.02,42.99,0.55,-0.96,32.3,36.93,47.53,42.3,39.64,42.58,56837,0
14,14529.6,14462.1,16338,16885.1,16804.2,13488.1,15204.6,31.48,2.14,-0.96,38.92,1.33,-1.67,53.66,-0.33,-1.67,45.9,0.53,-1.29,41.24,0.93,-1.15,47.34,1.15,-1.05,32.66,38.58,51.66,45.14,41.02,47.44,56837,0
15,14625.5,14303.6,16357,17038.1,16923.6,13537.6,15445.3,30.03,1.81,-0.9,39.03,1.23,-1.81,55.35,-0.96,-1.83,48.7,-0.16,-1.56,43.77,0.4,-1.19,52.4,0.91,-1.28,30.94,38.45,52.56,46.98,42.98,52.03,56837,0
16,14742.8,14292.8,16424.5,16935.1,17129.6,13617.7,15547.5,29.99,1.68,-0.83,40.29,1.4,-1.82,57.95,-0.52,-2.01,53.12,-0.06,-1.74,47.62,0.46,-1.31,55.18,-0.22,-1.37,30.84,39.87,55.42,51.32,46.77,53.59,56837,0
17,14501,14220.7,16009.4,16626.9,17013.7,13824.4,15539.1,30.14,1.38,-0.89,38.78,1.44,-1.72,52.25,-0.19,-1.86,51.18,-0.61,-1.73,46.87,0.26,-1.28,52.27,0.41,-1.26,30.63,38.5,50.2,48.84,45.85,51.42,56837,0
18,14132.4,14252.8,15723.5,16432.2,16715.9,14049,15233.2,32.9,0.9,-1.16,39.25,0.72,-1.69,49.52,0.11,-1.84,47.96,-0.67,-1.63,46.41,-0.04,-1.22,45.62,0.56,-0.95,32.64,38.28,47.79,45.66,45.15,45.23,56837,1
19,14173.8,14609.1,15750.9,16613.8,16883.7,14504.6,15337.8,37.54,0.38,-1.43,42.96,-0.25,-1.74,48.4,0.75,-1.96,56.07,-1.2,-2.01,54.9,0.17,-1.66,49.29,0.77,-1.16,36.49,40.97,47.19,52.86,53.41,48.9,56837,0
20,13912.5,14465.9,15235.1,16333.1,16399.5,14279.8,15043,31.18,0.81,-0.84,36.04,1.16,-1.36,40.52,1.61,-1.37,44.48,0.08,-1.43,46.34,0.64,-1.14,41.84,1.2,-0.77,31.15,35.84,40.76,43.13,45.84,42.27,56837,0
21,13352.2,13838.8,14479,15502.7,15382.1,13897,14373.2,27.17,0.92,-0.69,30.13,1.32,-1.12,34.82,1.29,-1.03,37.26,0.72,-1.01,39.22,1.1,-0.56,34.98,1.13,-0.44,27.4,30.33,35.08,36.97,39.76,35.67,56837,0
22,12693.5,12910.2,13525.5,14375.2,14272.6,13212.9,13685.6,22.78,1.32,-0.55,24.32,1.12,-0.55,27.6,1.31,-0.66,29.6,1.01,-0.67,28.78,1.14,-0.37,28.11,1.48,-0.3,23.55,24.89,28.25,29.94,29.55,29.29,56837,0
23,11823.1,12001,12490.2,13308.7,13268.4,12638.9,12967.6,21.19,1.02,-0.38,22.63,1.12,-0.44,23.3,0.83,-0.43,25.58,0.74,-0.43,24.08,1.79,-0.35,24.48,2.19,-0.24,21.83,23.31,23.7,25.89,25.52,26.43,56837,0
0,11077.7,11407.3,11713.6,12541.2,12370.6,12102.7,12055.2,21.75,0.86,-0.23,21.67,0.92,-0.45,22.62,1.29,-0.48,24.86,0.21,-0.43,22.68,1.64,-0.29,22.16,2.13,-0.28,22.38,22.14,23.43,24.64,24.03,24.01,55778,0
1,10614.1,10935.3,11316.1,12114.9,11914.3,11660.4,11497.8,20.66,1.13,-0.14,21.03,1.1,-0.32,22.01,1.51,-0.41,22.96,1.21,-0.35,20.99,1.89,-0.18,20.8,2.21,-0.16,21.65,21.81,23.11,23.82,22.7,22.85,55778,0
2,10373.2,10739.8,10972.1,11689,11614.3,11419,11214.4,20.29,1.34,-0.06,20.7,1.12,-0.23,20.96,1.6,-0.31,21.99,1.56,-0.18,20.55,1.83,-0.15,19.81,2.26,-0.11,21.57,21.59,22.25,23.37,22.23,21.96,55778,0
3,10291.5,10689.8,10889.3,11607.5,11470.8,11512,10898,19.99,1.52,-0.08,20.51,1.1,-0.18,20.69,1.63,-0.27,21.66,1.7,-0.19,20.34,1.91,-0.1,19.04,2.03,-0.07,21.43,21.43,22.05,23.17,22.15,21,55778,0
4,10280.7,10761.9,11110,11726.9,11537,11702,10611.8,20.29,1.46,-0.09,20.57,1.26,-0.19,20.76,1.78,-0.27,21.73,2.03,-0.18,20.29,2.01,-0.12,18.92,2.12,-0.06,21.66,21.64,22.27,23.58,22.18,20.98,55778,0
5,10542.5,11394.8,11695.4,12316,12231.3,12314.8,10720.9,21.85,1.47,-0.37,21.93,1.33,-0.5,22.45,1.76,-0.45,25.18,1.65,-0.47,21.54,1.94,-0.13,19.31,2.3,-0.1,22.95,22.76,23.76,26.36,23.35,21.51,55778,0
6,10955.1,12582.6,12927.9,13475.6,13407,13573.7,10914.9,29.6,1.47,-0.73,28.35,1.2,-0.94,30.55,2.29,-0.95,31.79,2.21,-0.87,29.55,1.61,-0.27,20.16,2.16,-0.18,30.34,28.61,31.89,33.13,30.89,22.14,55778,0
7,11391.8,13279.6,13766.2,14251.7,14253.8,14559.6,11172,29.91,1.32,-0.58,28.07,1.23,-0.84,29.74,1.69,-0.91,33.79,1.89,-0.77,29.14,1.27,-0.43,21.07,2.42,-0.21,30.65,28.46,30.52,34.91,29.98,23.28,55778,0
8,11763.4,13442.4,13748.8,14376.2,14263.6,14764.6,11549.8,27.96,1.57,-0.49,27.17,1.1,-0.74,29.32,1.59,-0.98,34.96,1.75,-0.7,29.71,1.18,-0.53,22.47,2.33,-0.23,29.04,27.53,29.93,36.01,30.36,24.57,55778,0
9,12282.8,13669.4,13989.2,14625.1,14530.6,15034.8,12102.7,30.09,1.8,-0.54,29.07,1.17,-0.77,30.72,1.57,-1.19,36.82,1.47,-0.8,35.69,0.82,-0.75,24.58,2.28,-0.32,31.35,29.47,31.1,37.49,35.76,26.54,55778,0
10,12643.4,13887.2,14173.3,15043.9,15044.3,15408.6,12455.9,30.22,1.96,-0.54,30.34,1.28,-0.84,33.62,1.6,-1.36,40.79,1.49,-1.13,40.94,0.38,-0.9,28.57,2.04,-0.44,31.64,30.78,33.86,41.15,40.42,30.17,55778,0
11,12893.1,14074,14271.5,15359.5,15483.4,15814.9,12810,30.64,2,-0.51,30.5,1.33,-0.84,34.59,1.24,-1.3,43.16,1.31,-1.16,41.83,0.44,-0.92,32.22,1.61,-0.6,32.13,30.99,34.53,43.31,41.35,33.23,55778,0
12,13130.7,14227.8,14403.7,15784.1,15995.8,16136.6,13150.2,30.93,2.46,-0.55,31.13,1.56,-0.89,35.18,1.17,-1.39,45.67,0.76,-1.2,42.36,0.46,-1.1,34.86,0.87,-0.82,32.84,31.8,34.96,45.23,41.72,34.91,55778,0
13,13413.1,14459.9,14518.8,16110.8,16568,16440.7,13435,31.61,2.58,-0.55,31.32,1.96,-0.98,37.26,1.21,-1.54,48.91,0.08,-1.46,43.39,0.04,-1.13,39.66,1,-1.02,33.64,32.3,36.93,47.53,42.3,39.64,55778,0
14,13707.6,14529.6,14462.1,16338,16885.1,16804.2,13488.1,31.32,3.16,-0.54,31.48,2.14,-0.96,38.92,1.33,-1.67,53.66,-0.33,-1.67,45.9,0.53,-1.29,41.24,0.93,-1.15,33.94,32.66,38.58,51.66,45.14,41.02,55778,0
15,14036.9,14625.5,14303.6,16357,17038.1,16923.6,13537.6,31.93,2.83,-0.54,30.03,1.81,-0.9,39.03,1.23,-1.81,55.35,-0.96,-1.83,48.7,-0.16,-1.56,43.77,0.4,-1.19,34.22,30.94,38.45,52.56,46.98,42.98,55778,0
16,14168.4,14742.8,14292.8,16424.5,16935.1,17129.6,13617.7,31.3,2.36,-0.52,29.99,1.68,-0.83,40.29,1.4,-1.82,57.95,-0.52,-2.01,53.12,-0.06,-1.74,47.62,0.46,-1.31,33.14,30.84,39.87,55.42,51.32,46.77,55778,0
17,14277.1,14501,14220.7,16009.4,16626.9,17013.7,13824.4,30.86,2.14,-0.54,30.14,1.38,-0.89,38.78,1.44,-1.72,52.25,-0.19,-1.86,51.18,-0.61,-1.73,46.87,0.26,-1.28,32.46,30.63,38.5,50.2,48.84,45.85,55778,0
18,13940.3,14132.4,14252.8,15723.5,16432.2,16715.9,14049,31.79,1.13,-0.68,32.9,0.9,-1.16,39.25,0.72,-1.69,49.52,0.11,-1.84,47.96,-0.67,-1.63,46.41,-0.04,-1.22,32.24,32.64,38.28,47.79,45.66,45.15,55778,1
19,13950.2,14173.8,14609.1,15750.9,16613.8,16883.7,14504.6,36.67,0.79,-1.01,37.54,0.38,-1.43,42.96,-0.25,-1.74,48.4,0.75,-1.96,56.07,-1.2,-2.01,54.9,0.17,-1.66,36.45,36.49,40.97,47.19,52.86,53.41,55778,0
20,13440.6,13912.5,14465.9,15235.1,16333.1,16399.5,14279.8,29.74,1.23,-0.56,31.18,0.81,-0.84,36.04,1.16,-1.36,40.52,1.61,-1.37,44.48,0.08,-1.43,46.34,0.64,-1.14,30.41,31.15,35.84,40.76,43.13,45.84,55778,0
21,12937.1,13352.2,13838.8,14479,15502.7,15382.1,13897,26.32,1.02,-0.45,27.17,0.92,-0.69,30.13,1.32,-1.12,34.82,1.29,-1.03,37.26,0.72,-1.01,39.22,1.1,-0.56,26.89,27.4,30.33,35.08,36.97,39.76,55778,0
22,12285.7,12693.5,12910.2,13525.5,14375.2,14272.6,13212.9,23.15,1.04,-0.31,22.78,1.32,-0.55,24.32,1.12,-0.55,27.6,1.31,-0.66,29.6,1.01,-0.67,28.78,1.14,-0.37,23.88,23.55,24.89,28.25,29.94,29.55,55778,0
23,11555.1,11823.1,12001,12490.2,13308.7,13268.4,12638.9,21.35,1.1,-0.16,21.19,1.02,-0.38,22.63,1.12,-0.44,23.3,0.83,-0.43,25.58,0.74,-0.43,24.08,1.79,-0.35,22.29,21.83,23.31,23.7,25.89,25.52,55778,0
0,10874.3,11077.7,11407.3,11713.6,12541.2,12370.6,12102.7,20.43,1.62,-0.11,21.75,0.86,-0.23,21.67,0.92,-0.45,22.62,1.29,-0.48,24.86,0.21,-0.43,22.68,1.64,-0.29,21.94,22.38,22.14,23.43,24.64,24.03,55704,0
