time,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,outage,peak_bi
22,1575.6,1702.4,1763.3,1811.7,2122.2,1921.1,1672.1,23.03,1.3,0.35,23.55,1.7,0.14,27.6,1.05,0.04,29.31,0.51,0.79,25.38,1.45,0.5,22.37,0.86,0.34,24.68,25.39,28.69,30.61,27.33,23.57,45867,0
23,1480.7,1576.6,1649,1686.2,1980.4,1802.1,1591.8,20.65,1.25,0.4,21.07,1.18,0.28,23.37,0.73,0.14,27.49,0.33,0.72,23.69,0.74,0.35,21.19,0.83,0.33,22.3,22.53,24.24,28.54,24.78,22.35,45867,0
0,1388.4,1473.2,1570.9,1599.7,1877.5,1715.3,1521.1,20.99,0.48,0.55,19.87,1.31,0.1,20.98,1.74,0.13,21.63,1.52,0.48,20.97,1,0.29,18.78,0.83,0.33,22.02,21.28,22.85,23.63,22.26,19.94,43624,0
1,1321.3,1398.5,1513.8,1531.7,1785.5,1661.1,1479.8,19.56,0.77,0.55,19.43,1.26,0.27,19.69,1.86,0.22,20.09,1.26,0.51,19.68,0.93,0.44,18.77,0.84,0.45,20.88,20.96,21.77,21.86,21.05,20.06,43624,0
2,1283.3,1354,1466.6,1486.7,1725.7,1617.3,1455.6,18.48,0.83,0.63,18.58,1.28,0.41,19.2,1.95,0.23,19.21,1.2,0.52,18.73,0.84,0.54,18.08,0.9,0.5,19.94,20.27,21.38,20.93,20.11,19.48,43624,0
3,1262.2,1334.8,1453.4,1463.7,1697.1,1604.3,1452.6,17.37,0.97,0.65,18.52,1.38,0.43,18.64,2.13,0.29,18.54,1.57,0.48,18.8,0.84,0.48,18.22,1.03,0.53,18.99,20.33,21.06,20.59,20.12,19.78,43624,0
4,1250.1,1333.3,1475.5,1490.3,1706.1,1628.5,1494.6,17.32,1.38,0.64,18.63,1.55,0.44,18.63,2.6,0.19,18.87,1.69,0.44,18.97,0.99,0.45,18.39,1.13,0.56,19.34,20.62,21.42,21,20.41,20.08,43624,0
5,1262.5,1364.4,1572,1585.3,1807.2,1739.1,1612,17.83,1.54,0.52,21.22,1.92,0.39,21.49,3.3,0.14,21.59,1.81,0.43,21.9,1.25,0.39,21.21,1.18,0.64,19.89,23.53,24.93,23.83,23.54,23.03,43624,0
6,1307,1434.1,1757.1,1767.2,1999.5,1952.3,1808,19.26,1.94,0.33,29.44,2.73,0.18,32.27,3.47,0.21,30.31,2.47,0.53,30.08,1.48,0.54,30.37,1.62,0.73,21.53,32.35,35.95,33.31,32.1,32.72,43624,0
7,1361.5,1511.8,1865.4,1895.3,2142.2,2104.1,1946.5,21.58,1.87,0.11,29.51,3.1,0.21,31.45,2.85,0.17,29.3,1.77,0.54,29.58,0.92,0.67,29.49,1.18,0.66,23.56,32.82,34.47,31.61,31.17,31.33,43624,0
8,1429.6,1575.1,1888.5,1910.1,2152.8,2139.3,1986.7,22.42,1.61,0.15,28.22,2.89,0.12,29.43,2.11,0.09,29.82,1.55,0.68,29.56,1.4,0.45,29.16,0.93,0.69,24.18,31.23,31.63,32.05,31.41,30.78,43624,0
9,1512.2,1638.9,1923.2,1939.3,2166.8,2176.3,2033.5,25.72,1.99,0.2,31.08,2.92,0.09,30.93,1.88,0.12,33.42,2.06,0.85,33.89,1.64,0.52,32.04,0.88,0.7,27.91,34.09,32.93,36.33,36.05,33.62,43624,0
10,1570.1,1664.7,1955.4,1979.1,2180,2221,2083.9,26.92,2.06,0.43,31.62,3.99,0.16,32.33,1.93,0.21,35.27,2.42,0.95,36.59,1.71,0.8,32.58,0.8,0.87,29.41,35.77,34.47,38.64,39.1,34.25,43624,0
11,1629,1673.8,1960.7,1988.4,2163.6,2241.5,2106.3,27.17,1.71,0.42,30.73,4.48,0.11,32.15,1.99,0.15,35.94,2.72,0.71,37.63,2.74,1.32,33.88,1.04,0.95,29.3,35.32,34.29,39.37,41.69,35.87,43624,0
12,1686.1,1678.3,1983.2,1993.9,2148.3,2271.7,2130.5,28.42,1.91,0.44,30.35,4.88,0.3,32.02,2.81,-0.01,38.06,2.71,0.76,37.29,3.53,1.27,34.56,1.69,1.04,30.77,35.53,34.82,41.53,42.09,37.29,43624,0
13,1734,1681.9,1999.1,1998.1,2134.6,2282,2145.5,26.87,1.77,0.5,31.11,5.5,0.21,31.76,2.52,-0.1,39.4,2.54,0.71,39.07,3.38,1.25,35.66,2.21,1.08,29.14,36.82,34.18,42.65,43.7,38.95,43624,0
14,1781.2,1685.6,1993.4,1984.2,2131.7,2279.2,2141.8,26.93,1.74,0.5,31.9,5.26,0.31,31.64,2.79,-0.12,39.92,2.37,0.73,41.13,3.89,1.32,35.52,2.39,1.05,29.17,37.47,34.31,43.02,46.34,38.96,43624,0
15,1838.3,1696.2,1978.1,1946.7,2128.4,2262.3,2115.8,27.22,1.67,0.47,31.63,5.02,0.3,31.84,2.72,-0.19,42.45,2.25,0.7,43.9,4.46,1.44,35.23,2.56,1.08,29.36,36.95,34.37,45.4,49.8,38.87,43624,0
16,1905.4,1728.4,1983.2,1932.3,2120.6,2279,2111.5,28.8,1.81,0.39,32.11,5.25,0.36,33.32,3.37,-0.23,42.63,2.12,0.78,47.5,4.22,1.57,35.61,2.36,1.14,31,37.72,36.46,45.53,53.29,39.11,43624,0
17,1961.8,1739.2,1960.2,1924.5,2101.4,2295.5,2122,28.11,1.78,0.31,31.18,4.77,0.79,33.01,3.84,-0.31,42.35,1.79,0.59,50.35,4.16,1.79,36.17,2.23,1.12,30.2,36.74,36.54,44.73,56.3,39.52,43624,0
18,1955.2,1722.9,1906.4,1918.8,2077.7,2290.9,2130.8,30.56,1,0.47,30.6,3.83,0.5,32.84,3.32,-0.13,37.62,2,0.38,41.48,2.21,1.36,35.29,1.41,1.01,32.03,34.93,36.03,40,45.05,37.71,43624,0
19,1951.6,1736.5,1886.5,1948.2,2048.5,2325.6,2134.7,37.08,0.9,0.4,35.28,4.17,0.46,36.84,3.08,0.02,44.54,1.7,0.33,48.86,2.13,1.74,42.94,0.67,1.14,38.38,39.91,39.94,46.57,52.73,44.75,43624,1
20,1961.1,1729.5,1883.2,1951.8,2040.3,2352.4,2121.3,31.06,1.67,0.39,30.96,2.9,0.69,33.55,3.48,0.17,38.88,2.23,0.37,42.92,0.91,1.59,37.68,1.08,1.07,33.12,34.55,37.2,41.48,45.42,39.83,43624,0
21,1855,1669.4,1810.7,1881.4,1939.6,2265,2040.2,26.14,1.4,0.46,26.5,2.13,0.44,27.79,3.15,0.11,32.23,1.61,0.51,36.78,1.03,1.15,32.08,1.84,0.99,28,29.07,31.05,34.35,38.96,34.91,43624,0
22,1732.6,1575.6,1702.4,1763.3,1811.7,2122.2,1921.1,22.19,1.09,0.34,23.03,1.3,0.35,23.55,1.7,0.14,27.6,1.05,0.04,29.31,0.51,0.79,25.38,1.45,0.5,23.62,24.68,25.39,28.69,30.61,27.33,43624,0
23,1633.3,1480.7,1576.6,1649,1686.2,1980.4,1802.1,18.92,1.24,0.35,20.65,1.25,0.4,21.07,1.18,0.28,23.37,0.73,0.14,27.49,0.33,0.72,23.69,0.74,0.35,20.51,22.3,22.53,24.24,28.54,24.78,43624,0
0,1548.2,1388.4,1473.2,1570.9,1599.7,1877.5,1715.3,18.1,1.64,0.51,20.99,0.48,0.55,19.87,1.31,0.1,20.98,1.74,0.13,21.63,1.52,0.48,20.97,1,0.29,20.25,22.02,21.28,22.85,23.63,22.26,45073,0
1,1490.3,1321.3,1398.5,1513.8,1531.7,1785.5,1661.1,17.46,1.68,0.62,19.56,0.77,0.55,19.43,1.26,0.27,19.69,1.86,0.22,20.09,1.26,0.51,19.68,0.93,0.44,19.76,20.88,20.96,21.77,21.86,21.05,45073,0
2,1459.2,1283.3,1354,1466.6,1486.7,1725.7,1617.3,16.77,1.86,0.63,18.48,0.83,0.63,18.58,1.28,0.41,19.2,1.95,0.23,19.21,1.2,0.52,18.73,0.84,0.54,19.26,19.94,20.27,21.38,20.93,20.11,45073,0
3,1449.6,1262.2,1334.8,1453.4,1463.7,1697.1,1604.3,16.28,1.78,0.74,17.37,0.97,0.65,18.52,1.38,0.43,18.64,2.13,0.29,18.54,1.57,0.48,18.8,0.84,0.48,18.8,18.99,20.33,21.06,20.59,20.12,45073,0
4,1479.7,1250.1,1333.3,1475.5,1490.3,1706.1,1628.5,16.3,1.78,0.74,17.32,1.38,0.64,18.63,1.55,0.44,18.63,2.6,0.19,18.87,1.69,0.44,18.97,0.99,0.45,18.82,19.34,20.62,21.42,21,20.41,45073,0
5,1589.1,1262.5,1364.4,1572,1585.3,1807.2,1739.1,16.72,1.61,0.76,17.83,1.54,0.52,21.22,1.92,0.39,21.49,3.3,0.14,21.59,1.81,0.43,21.9,1.25,0.39,19.09,19.89,23.53,24.93,23.83,23.54,45073,0
6,1782.2,1307,1434.1,1757.1,1767.2,1999.5,1952.3,17.21,2,0.68,19.26,1.94,0.33,29.44,2.73,0.18,32.27,3.47,0.21,30.31,2.47,0.53,30.08,1.48,0.54,19.89,21.53,32.35,35.95,33.31,32.1,45073,0
7,1907.6,1361.5,1511.8,1865.4,1895.3,2142.2,2104.1,17.89,1.85,0.65,21.58,1.87,0.11,29.51,3.1,0.21,31.45,2.85,0.17,29.3,1.77,0.54,29.58,0.92,0.67,20.39,23.56,32.82,34.47,31.61,31.17,45073,0
8,1945.8,1429.6,1575.1,1888.5,1910.1,2152.8,2139.3,19.62,1.67,0.61,22.42,1.61,0.15,28.22,2.89,0.12,29.43,2.11,0.09,29.82,1.55,0.68,29.56,1.4,0.45,21.9,24.18,31.23,31.63,32.05,31.41,45073,0
9,2027.9,1512.2,1638.9,1923.2,1939.3,2166.8,2176.3,21.9,1.56,0.51,25.72,1.99,0.2,31.08,2.92,0.09,30.93,1.88,0.12,33.42,2.06,0.85,33.89,1.64,0.52,23.97,27.91,34.09,32.93,36.33,36.05,45073,0
10,2124.6,1570.1,1664.7,1955.4,1979.1,2180,2221,22.92,1.83,0.53,26.92,2.06,0.43,31.62,3.99,0.16,32.33,1.93,0.21,35.27,2.42,0.95,36.59,1.71,0.8,25.28,29.41,35.77,34.47,38.64,39.1,45073,0
11,2197.3,1629,1673.8,1960.7,1988.4,2163.6,2241.5,24.39,1.8,0.61,27.17,1.71,0.42,30.73,4.48,0.11,32.15,1.99,0.15,35.94,2.72,0.71,37.63,2.74,1.32,26.8,29.3,35.32,34.29,39.37,41.69,45073,0
12,2272.4,1686.1,1678.3,1983.2,1993.9,2148.3,2271.7,25.18,1.94,0.43,28.42,1.91,0.44,30.35,4.88,0.3,32.02,2.81,-0.01,38.06,2.71,0.76,37.29,3.53,1.27,27.55,30.77,35.53,34.82,41.53,42.09,45073,0
13,2362.7,1734,1681.9,1999.1,1998.1,2134.6,2282,26.11,2.67,0.43,26.87,1.77,0.5,31.11,5.5,0.21,31.76,2.52,-0.1,39.4,2.54,0.71,39.07,3.38,1.25,29.21,29.14,36.82,34.18,42.65,43.7,45073,0
14,2440.2,1781.2,1685.6,1993.4,1984.2,2131.7,2279.2,26.26,3.16,0.43,26.93,1.74,0.5,31.9,5.26,0.31,31.64,2.79,-0.12,39.92,2.37,0.73,41.13,3.89,1.32,29.85,29.17,37.47,34.31,43.02,46.34,45073,0
15,2487.5,1838.3,1696.2,1978.1,1946.7,2128.4,2262.3,29.39,3.65,0.51,27.22,1.67,0.47,31.63,5.02,0.3,31.84,2.72,-0.19,42.45,2.25,0.7,43.9,4.46,1.44,33.55,29.36,36.95,34.37,45.4,49.8,45073,0
16,2527.4,1905.4,1728.4,1983.2,1932.3,2120.6,2279,31.8,4.19,0.58,28.8,1.81,0.39,32.11,5.25,0.36,33.32,3.37,-0.23,42.63,2.12,0.78,47.5,4.22,1.57,36.57,31,37.72,36.46,45.53,53.29,45073,1
17,2541.3,1961.8,1739.2,1960.2,1924.5,2101.4,2295.5,33.31,4.12,0.59,28.11,1.78,0.31,31.18,4.77,0.79,33.01,3.84,-0.31,42.35,1.79,0.59,50.35,4.16,1.79,38.02,30.2,36.74,36.54,44.73,56.3,45073,0
18,2490,1955.2,1722.9,1906.4,1918.8,2077.7,2290.9,32.47,3.43,0.58,30.56,1,0.47,30.6,3.83,0.5,32.84,3.32,-0.13,37.62,2,0.38,41.48,2.21,1.36,36.48,32.03,34.93,36.03,40,45.05,45073,0
19,2477.6,1951.6,1736.5,1886.5,1948.2,2048.5,2325.6,39.71,3.75,0.55,37.08,0.9,0.4,35.28,4.17,0.46,36.84,3.08,0.02,44.54,1.7,0.33,48.86,2.13,1.74,44.01,38.38,39.91,39.94,46.57,52.73,45073,0
20,2453.5,1961.1,1729.5,1883.2,1951.8,2040.3,2352.4,34.27,2.88,0.62,31.06,1.67,0.39,30.96,2.9,0.69,33.55,3.48,0.17,38.88,2.23,0.37,42.92,0.91,1.59,37.77,33.12,34.55,37.2,41.48,45.42,45073,0
21,2320.7,1855,1669.4,1810.7,1881.4,1939.6,2265,26.97,2.81,0.6,26.14,1.4,0.46,26.5,2.13,0.44,27.79,3.15,0.11,32.23,1.61,0.51,36.78,1.03,1.15,30.38,28,29.07,31.05,34.35,38.96,45073,0
22,2151.4,1732.6,1575.6,1702.4,1763.3,1811.7,2122.2,23.62,1.88,0.7,22.19,1.09,0.34,23.03,1.3,0.35,23.55,1.7,0.14,27.6,1.05,0.04,29.31,0.51,0.79,26.2,23.62,24.68,25.39,28.69,30.61,45073,0
23,1987.8,1633.3,1480.7,1576.6,1649,1686.2,1980.4,22.32,1.61,0.84,18.92,1.24,0.35,20.65,1.25,0.4,21.07,1.18,0.28,23.37,0.73,0.14,27.49,0.33,0.72,24.77,20.51,22.3,22.53,24.24,28.54,45073,0
0,1874.9,1548.2,1388.4,1473.2,1570.9,1599.7,1877.5,20.78,1.44,0.99,18.1,1.64,0.51,20.99,0.48,0.55,19.87,1.31,0.1,20.98,1.74,0.13,21.63,1.52,0.48,23.21,20.25,22.02,21.28,22.85,23.63,43870,0
1,1788.4,1490.3,1321.3,1398.5,1513.8,1531.7,1785.5,19.81,1.67,1.01,17.46,1.68,0.62,19.56,0.77,0.55,19.43,1.26,0.27,19.69,1.86,0.22,20.09,1.26,0.51,22.49,19.76,20.88,20.96,21.77,21.86,43870,0
2,1732.5,1459.2,1283.3,1354,1466.6,1486.7,1725.7,17.77,1.6,0.99,16.77,1.86,0.63,18.48,0.83,0.63,18.58,1.28,0.41,19.2,1.95,0.23,19.21,1.2,0.52,20.36,19.26,19.94,20.27,21.38,20.93,43870,0
3,1703.5,1449.6,1262.2,1334.8,1453.4,1463.7,1697.1,17.37,1.75,0.99,16.28,1.78,0.74,17.37,0.97,0.65,18.52,1.38,0.43,18.64,2.13,0.29,18.54,1.57,0.48,20.11,18.8,18.99,20.33,21.06,20.59,43870,0
4,1717.5,1479.7,1250.1,1333.3,1475.5,1490.3,1706.1,18.01,1.93,1.02,16.3,1.78,0.74,17.32,1.38,0.64,18.63,1.55,0.44,18.63,2.6,0.19,18.87,1.69,0.44,20.96,18.82,19.34,20.62,21.42,21,43870,0
5,1822,1589.1,1262.5,1364.4,1572,1585.3,1807.2,21.81,1.74,1.24,16.72,1.61,0.76,17.83,1.54,0.52,21.22,1.92,0.39,21.49,3.3,0.14,21.59,1.81,0.43,24.79,19.09,19.89,23.53,24.93,23.83,43870,0
6,2033.3,1782.2,1307,1434.1,1757.1,1767.2,1999.5,30.41,2.09,1.73,17.21,2,0.68,19.26,1.94,0.33,29.44,2.73,0.18,32.27,3.47,0.21,30.31,2.47,0.53,34.23,19.89,21.53,32.35,35.95,33.31,43870,0
7,2166.1,1907.6,1361.5,1511.8,1865.4,1895.3,2142.2,31.37,2.15,1.66,17.89,1.85,0.65,21.58,1.87,0.11,29.51,3.1,0.21,31.45,2.85,0.17,29.3,1.77,0.54,35.18,20.39,23.56,32.82,34.47,31.61,43870,0
8,2192.9,1945.8,1429.6,1575.1,1888.5,1910.1,2152.8,29.48,3.03,1.33,19.62,1.67,0.61,22.42,1.61,0.15,28.22,2.89,0.12,29.43,2.11,0.09,29.82,1.55,0.68,33.84,21.9,24.18,31.23,31.63,32.05,43870,0
9,2270.9,2027.9,1512.2,1638.9,1923.2,1939.3,2166.8,33.49,3.36,1.32,21.9,1.56,0.51,25.72,1.99,0.2,31.08,2.92,0.09,30.93,1.88,0.12,33.42,2.06,0.85,38.17,23.97,27.91,34.09,32.93,36.33,43870,0
10,2323,2124.6,1570.1,1664.7,1955.4,1979.1,2180,36.97,5.08,1.45,22.92,1.83,0.53,26.92,2.06,0.43,31.62,3.99,0.16,32.33,1.93,0.21,35.27,2.42,0.95,43.5,25.28,29.41,35.77,34.47,38.64,43870,0
11,2382.7,2197.3,1629,1673.8,1960.7,1988.4,2163.6,38.41,4.93,1.42,24.39,1.8,0.61,27.17,1.71,0.42,30.73,4.48,0.11,32.15,1.99,0.15,35.94,2.72,0.71,44.76,26.8,29.3,35.32,34.29,39.37,43870,0
12,2449.9,2272.4,1686.1,1678.3,1983.2,1993.9,2148.3,40.56,6.11,1.67,25.18,1.94,0.43,28.42,1.91,0.44,30.35,4.88,0.3,32.02,2.81,-0.01,38.06,2.71,0.76,48.34,27.55,30.77,35.53,34.82,41.53,43870,0
13,2518.7,2362.7,1734,1681.9,1999.1,1998.1,2134.6,46.11,7.32,1.85,26.11,2.67,0.43,26.87,1.77,0.5,31.11,5.5,0.21,31.76,2.52,-0.1,39.4,2.54,0.71,55.28,29.21,29.14,36.82,34.18,42.65,43870,0
14,2554,2440.2,1781.2,1685.6,1993.4,1984.2,2131.7,47.24,7.37,1.93,26.26,3.16,0.43,26.93,1.74,0.5,31.9,5.26,0.31,31.64,2.79,-0.12,39.92,2.37,0.73,56.54,29.85,29.17,37.47,34.31,43.02,43870,0
15,2557.9,2487.5,1838.3,1696.2,1978.1,1946.7,2128.4,57.41,5.71,2.33,29.39,3.65,0.51,27.22,1.67,0.47,31.63,5.02,0.3,31.84,2.72,-0.19,42.45,2.25,0.7,65.45,33.55,29.36,36.95,34.37,45.4,43870,1
16,2530,2527.4,1905.4,1728.4,1983.2,1932.3,2120.6,57.78,7.31,2.56,31.8,4.19,0.58,28.8,1.81,0.39,32.11,5.25,0.36,33.32,3.37,-0.23,42.63,2.12,0.78,67.65,36.57,31,37.72,36.46,45.53,43870,0
17,2496.1,2541.3,1961.8,1739.2,1960.2,1924.5,2101.4,54.56,4.38,2.22,33.31,4.12,0.59,28.11,1.78,0.31,31.18,4.77,0.79,33.01,3.84,-0.31,42.35,1.79,0.59,61.16,38.02,30.2,36.74,36.54,44.73,43870,0
18,2451.1,2490,1955.2,1722.9,1906.4,1918.8,2077.7,44.82,3.59,1.79,32.47,3.43,0.58,30.56,1,0.47,30.6,3.83,0.5,32.84,3.32,-0.13,37.62,2,0.38,50.2,36.48,32.03,34.93,36.03,40,43870,0
19,2445.5,2477.6,1951.6,1736.5,1886.5,1948.2,2048.5,53.84,2.75,1.96,39.71,3.75,0.55,37.08,0.9,0.4,35.28,4.17,0.46,36.84,3.08,0.02,44.54,1.7,0.33,58.55,44.01,38.38,39.91,39.94,46.57,43870,0
20,2413.2,2453.5,1961.1,1729.5,1883.2,1951.8,2040.3,42.79,3.96,1.49,34.27,2.88,0.62,31.06,1.67,0.39,30.96,2.9,0.69,33.55,3.48,0.17,38.88,2.23,0.37,48.24,37.77,33.12,34.55,37.2,41.48,43870,0
21,2293,2320.7,1855,1669.4,1810.7,1881.4,1939.6,35.32,2.51,1.48,26.97,2.81,0.6,26.14,1.4,0.46,26.5,2.13,0.44,27.79,3.15,0.11,32.23,1.61,0.51,39.31,30.38,28,29.07,31.05,34.35,43870,0
22,2124.8,2151.4,1732.6,1575.6,1702.4,1763.3,1811.7,27.71,1.5,1.23,23.62,1.88,0.7,22.19,1.09,0.34,23.03,1.3,0.35,23.55,1.7,0.14,27.6,1.05,0.04,30.44,26.2,23.62,24.68,25.39,28.69,43870,0
23,1967.6,1987.8,1633.3,1480.7,1576.6,1649,1686.2,24.93,0.33,1.06,22.32,1.61,0.84,18.92,1.24,0.35,20.65,1.25,0.4,21.07,1.18,0.28,23.37,0.73,0.14,26.32,24.77,20.51,22.3,22.53,24.24,43870,0
0,1855.4,1874.9,1548.2,1388.4,1473.2,1570.9,1599.7,21.21,0.27,0.63,20.78,1.44,0.99,18.1,1.64,0.51,20.99,0.48,0.55,19.87,1.31,0.1,20.98,1.74,0.13,22.11,23.21,20.25,22.02,21.28,22.85,46664,0
1,1757.1,1788.4,1490.3,1321.3,1398.5,1513.8,1531.7,19.9,0.59,0.71,19.81,1.67,1.01,17.46,1.68,0.62,19.56,0.77,0.55,19.43,1.26,0.27,19.69,1.86,0.22,21.2,22.49,19.76,20.88,20.96,21.77,46664,0
2,1689.8,1732.5,1459.2,1283.3,1354,1466.6,1486.7,18.38,0.67,0.78,17.77,1.6,0.99,16.77,1.86,0.63,18.48,0.83,0.63,18.58,1.28,0.41,19.2,1.95,0.23,19.83,20.36,19.26,19.94,20.27,21.38,46664,0
3,1643.7,1703.5,1449.6,1262.2,1334.8,1453.4,1463.7,17.95,0.74,0.77,17.37,1.75,0.99,16.28,1.78,0.74,17.37,0.97,0.65,18.52,1.38,0.43,18.64,2.13,0.29,19.46,20.11,18.8,18.99,20.33,21.06,46664,0
4,1646,1717.5,1479.7,1250.1,1333.3,1475.5,1490.3,18.64,0.76,0.76,18.01,1.93,1.02,16.3,1.78,0.74,17.32,1.38,0.64,18.63,1.55,0.44,18.63,2.6,0.19,20.16,20.96,18.82,19.34,20.62,21.42,46664,0
5,1753.2,1822,1589.1,1262.5,1364.4,1572,1585.3,21.22,0.85,0.69,21.81,1.74,1.24,16.72,1.61,0.76,17.83,1.54,0.52,21.22,1.92,0.39,21.49,3.3,0.14,22.76,24.79,19.09,19.89,23.53,24.93,46664,0
6,1952.7,2033.3,1782.2,1307,1434.1,1757.1,1767.2,29.83,1.05,1,30.41,2.09,1.73,17.21,2,0.68,19.26,1.94,0.33,29.44,2.73,0.18,32.27,3.47,0.21,31.88,34.23,19.89,21.53,32.35,35.95,46664,0
7,2103.9,2166.1,1907.6,1361.5,1511.8,1865.4,1895.3,29.67,0.15,0.98,31.37,2.15,1.66,17.89,1.85,0.65,21.58,1.87,0.11,29.51,3.1,0.21,31.45,2.85,0.17,30.8,35.18,20.39,23.56,32.82,34.47,46664,0
8,2141.9,2192.9,1945.8,1429.6,1575.1,1888.5,1910.1,29.36,0.58,1.07,29.48,3.03,1.33,19.62,1.67,0.61,22.42,1.61,0.15,28.22,2.89,0.12,29.43,2.11,0.09,31.01,33.84,21.9,24.18,31.23,31.63,46664,0
9,2212.3,2270.9,2027.9,1512.2,1638.9,1923.2,1939.3,34,0.04,1.25,33.49,3.36,1.32,21.9,1.56,0.51,25.72,1.99,0.2,31.08,2.92,0.09,30.93,1.88,0.12,35.29,38.17,23.97,27.91,34.09,32.93,46664,0
10,2319.4,2323,2124.6,1570.1,1664.7,1955.4,1979.1,36.93,1.31,1.44,36.97,5.08,1.45,22.92,1.83,0.53,26.92,2.06,0.43,31.62,3.99,0.16,32.33,1.93,0.21,39.68,43.5,25.28,29.41,35.77,34.47,46664,0
11,2428.4,2382.7,2197.3,1629,1673.8,1960.7,1988.4,36.87,1.44,1.04,38.41,4.93,1.42,24.39,1.8,0.61,27.17,1.71,0.42,30.73,4.48,0.11,32.15,1.99,0.15,39.35,44.76,26.8,29.3,35.32,34.29,46664,0
12,2559.4,2449.9,2272.4,1686.1,1678.3,1983.2,1993.9,39.54,1.67,1.23,40.56,6.11,1.67,25.18,1.94,0.43,28.42,1.91,0.44,30.35,4.88,0.3,32.02,2.81,-0.01,42.44,48.34,27.55,30.77,35.53,34.82,46664,0
13,2642,2518.7,2362.7,1734,1681.9,1999.1,1998.1,43.22,1.94,1.23,46.11,7.32,1.85,26.11,2.67,0.43,26.87,1.77,0.5,31.11,5.5,0.21,31.76,2.52,-0.1,46.39,55.28,29.21,29.14,36.82,34.18,46664,0
14,2711.6,2554,2440.2,1781.2,1685.6,1993.4,1984.2,47.99,2.61,1.22,47.24,7.37,1.93,26.26,3.16,0.43,26.93,1.74,0.5,31.9,5.26,0.31,31.64,2.79,-0.12,51.82,56.54,29.85,29.17,37.47,34.31,46664,0
15,2739.5,2557.9,2487.5,1838.3,1696.2,1978.1,1946.7,54.4,1.04,0.71,57.41,5.71,2.33,29.39,3.65,0.51,27.22,1.67,0.47,31.63,5.02,0.3,31.84,2.72,-0.19,56.15,65.45,33.55,29.36,36.95,34.37,46664,1
16,2769.2,2530,2527.4,1905.4,1728.4,1983.2,1932.3,59.71,3.04,0.57,57.78,7.31,2.56,31.8,4.19,0.58,28.8,1.81,0.39,32.11,5.25,0.36,33.32,3.37,-0.23,63.32,67.65,36.57,31,37.72,36.46,46664,0
17,2764.6,2496.1,2541.3,1961.8,1739.2,1960.2,1924.5,56.74,1.93,0.56,54.56,4.38,2.22,33.31,4.12,0.59,28.11,1.78,0.31,31.18,4.77,0.79,33.01,3.84,-0.31,59.23,61.16,38.02,30.2,36.74,36.54,46664,0
18,2698.2,2451.1,2490,1955.2,1722.9,1906.4,1918.8,48.16,0.47,1.13,44.82,3.59,1.79,32.47,3.43,0.58,30.56,1,0.47,30.6,3.83,0.5,32.84,3.32,-0.13,49.76,50.2,36.48,32.03,34.93,36.03,46664,0
19,2634.7,2445.5,2477.6,1951.6,1736.5,1886.5,1948.2,55.91,2.72,0.89,53.84,2.75,1.96,39.71,3.75,0.55,37.08,0.9,0.4,35.28,4.17,0.46,36.84,3.08,0.02,59.52,58.55,44.01,38.38,39.91,39.94,46664,0
20,2599.7,2413.2,2453.5,1961.1,1729.5,1883.2,1951.8,42.83,3.21,0.66,42.79,3.96,1.49,34.27,2.88,0.62,31.06,1.67,0.39,30.96,2.9,0.69,33.55,3.48,0.17,46.7,48.24,37.77,33.12,34.55,37.2,46664,0
21,2470,2293,2320.7,1855,1669.4,1810.7,1881.4,35.83,2.96,1.03,35.32,2.51,1.48,26.97,2.81,0.6,26.14,1.4,0.46,26.5,2.13,0.44,27.79,3.15,0.11,39.82,39.31,30.38,28,29.07,31.05,46664,0
22,2289.4,2124.8,2151.4,1732.6,1575.6,1702.4,1763.3,28.46,0.32,0.68,27.71,1.5,1.23,23.62,1.88,0.7,22.19,1.09,0.34,23.03,1.3,0.35,23.55,1.7,0.14,29.46,30.44,26.2,23.62,24.68,25.39,46664,0
23,2115.3,1967.6,1987.8,1633.3,1480.7,1576.6,1649,26.27,0.13,0.44,24.93,0.33,1.06,22.32,1.61,0.84,18.92,1.24,0.35,20.65,1.25,0.4,21.07,1.18,0.28,26.84,26.32,24.77,20.51,22.3,22.53,46664,0
0,1985.3,1855.4,1874.9,1548.2,1388.4,1473.2,1570.9,26.15,0.2,0.56,21.21,0.27,0.63,20.78,1.44,0.99,18.1,1.64,0.51,20.99,0.48,0.55,19.87,1.31,0.1,26.91,22.11,23.21,20.25,22.02,21.28,47505,0
1,1893.9,1757.1,1788.4,1490.3,1321.3,1398.5,1513.8,22.67,0.95,0.53,19.9,0.59,0.71,19.81,1.67,1.01,17.46,1.68,0.62,19.56,0.77,0.55,19.43,1.26,0.27,24.15,21.2,22.49,19.76,20.88,20.96,47505,0
