time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,0
7,37351.3,32050.8,4062.4,3.2,35320.8,224.7,38,769.6,0,0,1410.2,8957.4,9031.5,6969.2,8273.9,9265.6,8236.9,9070.1,40.03,3.85,-0.4,24.92,0.73,-0.1,52.62,10.35,1.32,43.72,9,1,37.88,4.29,0.65,79.98,-5.34,1.26,43.48,25.55,64.29,53.72,42.82,75.9,18795
8,38314.2,34866.3,5628,4.7,35319.7,260.9,39.2,768.7,2.7,0,1366.2,9344.7,9508.2,7240,8465.4,9687.9,8598.4,9448.4,44.3,3.71,-0.38,25.16,0.88,-0.08,58.17,13.52,1.76,49.7,11.01,0.88,40.57,8.63,0.44,86.13,14.9,1.57,47.63,25.96,73.45,61.59,49.64,102.6,18795
9,38228.4,34581.5,3974,4.6,35321.9,268.2,100.1,769.9,147.2,0,1412,9380.2,9566.9,7418.1,8669,9743.1,8622.4,9432,39.31,4.46,-0.27,26.44,0.86,-0.04,55.9,16.07,1.67,47.24,11.39,0.92,36.63,6.35,0.47,65.59,10.23,1.36,43.5,27.26,73.64,59.55,43.45,77.18,18795
10,38592.8,34230.5,2985.3,4.6,35315.1,290.3,100.5,766.8,267.8,0,1039.3,9295.9,9550.3,7643.9,8799.9,9774.2,8598.3,9424.1,38.9,3.89,-0.15,27.99,0.81,0.11,49.02,16.03,1.39,44.63,10.15,0.91,34.41,5.27,0.64,54.32,8.1,0.9,42.64,28.91,66.44,55.69,40.32,63.32,18795
11,38797.9,33854.5,1412.7,4.7,35319.2,249.5,125.7,765.6,271.8,0,584.6,9269.2,9487.7,7806.3,8776.9,9833.9,8570.6,9370.2,37.55,3.33,-0.07,27.13,1.17,0.19,35.38,15.5,0.65,60.34,13.85,1.42,33.65,4.38,0.7,44.59,5.33,0.59,40.81,28.49,51.53,75.61,38.73,50.51,18795
12,38139.9,32937.4,867.3,4.7,35320.9,231.8,84.6,764,331.2,0,525.8,9179.1,9369.2,7908,8643.2,9787.8,8440.8,9138.2,35.18,3.96,-0.02,26.45,1.05,0.16,31.65,10.65,0.57,60.46,13.31,1.49,31.36,3.81,0.67,40.28,3.93,0.54,39.12,27.66,42.87,75.26,35.84,44.75,18795
13,37778.3,30690.2,774.7,4.7,35303.6,227.4,122.2,758.7,384.8,0,513.5,9045.2,9248.9,7896.4,8437.5,9686.9,8363.1,8948.5,31.77,4.03,-0.01,26.41,1.45,0.18,29.03,8.79,0.5,51.42,10.98,1.32,30.21,3.86,0.57,37.08,3.2,0.43,35.79,28.04,38.32,63.72,34.64,40.71,18795
14,36915.1,30137.9,936.1,4.7,35309.8,223.3,84.7,776.5,346.6,0,424.7,9020.5,9171,7860.9,8224.1,9576.7,8482.7,8819.3,30.12,4.35,-0.01,25.76,1.56,0.2,27.36,6.15,0.45,50.05,9.04,1.28,30.21,3.83,0.54,33.35,2.47,0.4,34.46,27.52,33.96,60.37,34.58,36.22,18795
15,36317.7,29686.5,1006,4.7,35303.6,222.6,62.7,730,298.3,0,319.1,8930.2,9061.7,7834.4,8157.1,9500,8451.5,8541.5,28.53,3.84,0,25.54,1.44,0.23,26.78,5.28,0.43,47.18,8.22,1.2,29.18,3.62,0.53,32.31,1.57,0.35,32.37,27.21,32.49,56.6,33.33,34.23,18795
16,36316.1,30260.9,1271.6,4.6,35289.5,218.1,69.2,719.8,201.3,0,246.5,8895.9,8977.1,7910.1,8082.1,9378,8454.9,8464.3,28.44,3.94,0.02,25.45,1.47,0.21,26.34,4.93,0.41,46.69,8.32,1.21,28.84,3.61,0.44,32.77,1.46,0.37,32.4,27.13,31.68,56.22,32.89,34.6,18795
17,36874,29963.8,1198.9,4.7,35296.8,219.2,52.3,721.1,61.4,0,231.5,8904.1,9086.4,8092.1,8168,9325,8655.2,8447.4,30.43,4.56,0.03,26.24,1.98,0.14,27.37,5.51,0.48,53,6.25,1.46,29.94,4.13,0.37,34.48,1.28,0.32,35.02,28.36,33.36,60.71,34.44,36.08,18795
18,36573.7,32079.7,2100.7,4.7,35297.3,217.4,41.8,729,0,0,154.1,9140.9,9346.4,8316.8,8331.4,9383.3,8951.6,8684.6,41.47,5.51,0,31.38,1.7,0.05,32.13,7.7,0.57,73.29,13.06,1.88,35.03,5.27,0.4,42.01,3.65,0.46,46.98,33.13,40.4,88.23,40.7,46.12,18795
19,37458.8,36081,2515.7,4.7,35284,226.6,41.2,724.3,0,0,104.3,9503.1,9816.3,8439.4,8514.9,9644.1,9196.5,9034.8,43.68,4.84,0.09,30.58,1.58,0,35.15,7.86,0.6,85.34,11.04,2.19,37.92,4.91,0.43,45.14,3.31,0.61,48.61,32.16,43.61,98.57,43.26,49.06,18795
20,37935.4,35912.9,2827.3,4.7,35300.3,213.6,40.8,716.4,0,0,244.7,9426.2,9674.8,8318.4,8450.6,9564.5,9208.7,8884.6,41.37,4.19,0.11,28.65,1.38,0.05,31.67,8.02,0.46,79.91,10.86,2.18,34.24,4.14,0.38,42.26,2.93,0.54,45.67,30.08,40.15,92.95,38.76,45.73,18795
21,38595.2,34522.4,1407.2,4.7,35293.5,212.9,38,726.9,0,0,348.3,9280.2,9490.1,8208.7,8400.6,9448,9198.9,8753.3,40.77,4.47,0.16,28.58,1.06,0.01,31.39,6.65,0.47,70.6,12.78,1.96,34.13,3.85,0.43,39.64,2.87,0.4,45.4,29.65,38.51,85.34,38.41,42.91,18795
22,37451.5,32676.8,1106.1,3.3,35291.5,216.2,40.1,718.4,0,0,514.8,8994,9120.4,8180.2,8122.6,9125.5,8969.8,8440.4,37.44,5.55,0.16,27.02,0.79,-0.01,29.04,5.72,0.32,69.48,13.62,1.69,32.28,3.17,0.29,34.37,2.07,0.32,43.15,27.8,35.08,84.79,35.74,36.76,18795
23,36509.7,30661.3,684.8,3.2,35287.6,215.9,39.3,720.7,0,0,616.7,8538.2,8710.6,8022.6,7878.3,8766.6,8575.4,7980.2,32.1,3.7,0.13,25.53,0.52,-0.05,27.28,4.48,0.18,57.35,8.36,1.3,28.35,1.79,0.17,32.37,0.72,0.18,35.93,26,31.94,67.01,30.31,33.27,18795
0,35460.2,27851.9,667.7,3.2,35301.6,213.9,39.2,717.7,0,0,923.1,8108.3,8302.4,7849,7474,8443.4,8244.1,7587.1,28.41,1.56,0.13,24.19,0.43,-0.09,25.62,3.49,-0.01,49.01,5.44,1.08,25.97,0.55,0.17,29.31,-0.45,0.42,30.1,24.53,29.1,55.53,26.69,29.28,19031
1,33275.2,27048,617.4,3.2,35305,216.5,39.5,715.7,0,0,1183.6,7788.5,7991,7682.6,7203.5,8061.4,7982,7326.8,26.37,0.3,0.29,23.81,0.21,-0.25,24.67,0.4,-0.22,44.67,3.36,0.87,26.45,2.03,0.25,29.45,-0.41,0.26,26.96,23.77,24.85,48.9,28.73,29.3,19031
2,31136.4,26965.6,513.2,3.2,35300.1,215.9,39.8,759.6,0,0,1694.8,7664.8,7802.2,7606.8,7015.2,7940.4,7853.1,7129.3,25.42,0.18,0.25,23.65,0.21,-0.22,24.35,0.34,-0.23,43.09,2.75,0.8,26.05,1.83,0.22,28.52,0.07,0.29,25.85,23.64,24.46,46.64,28.1,28.88,19031
3,29932,26901.5,519.7,3.2,35298.4,217.6,39.8,751.7,0,0,2260.5,7645,7796.6,7610.4,6882.5,7877.9,7918.7,7075.7,25.05,0.08,0.25,23.53,0.34,-0.23,24.12,0.17,-0.21,40.91,2.28,0.76,25.99,1.85,0.19,27.97,0.29,0.27,25.38,23.64,24.08,43.95,28.03,28.53,19031
4,30629.6,27135,491.1,3.3,35297.6,222.9,39.8,752.9,0,0,2180.7,7642.4,7785.9,7694,6787,7840.7,7953.5,7047.7,25.07,0.18,0.22,23.6,0.35,-0.22,23.91,0.31,-0.19,41.83,2.72,0.78,26.23,1.95,0.2,28.03,0.29,0.27,25.47,23.73,24.03,45.33,28.38,28.59,19031
5,30633.5,27015.9,575,3.2,35305.7,221,40.1,775.8,0,0,2130.4,7762.6,7924.7,7868.3,6802.6,7847.3,8120.7,7162.8,25.68,0.3,0.27,24.16,0.72,-0.22,24.13,0.33,-0.23,42.91,2.53,0.92,27.31,2.9,0.28,28.34,0.9,0.25,26.25,24.66,24.23,46.36,30.49,29.49,19031
6,30964.6,28210.8,545.9,3.2,35290.8,220.9,39.1,748.1,0,0,2101.8,8186.8,8301.3,8367.3,6856.8,7946,8560,7522.8,29.38,0.61,0.4,28.72,1.54,-0.27,24.44,0.53,-0.2,47.44,3.72,1.01,31.65,4.98,0.55,31.26,2.35,0.36,30.39,29.99,24.77,52.17,37.18,33.97,19031
7,33242.7,30873.5,2849,3.2,35287.9,222,40.3,747.9,0,0,1809.9,8762.3,8957.4,9031.5,6969.2,8273.9,9265.6,8236.9,37.85,2.05,0.5,40.03,3.85,-0.4,24.92,0.73,-0.1,52.62,10.35,1.32,43.72,9,1,37.88,4.29,0.65,40.4,43.48,25.55,64.29,53.72,42.82,19031
8,35128.3,32483.9,4972.6,4.7,35314.6,386,42.9,704.8,3.5,0,1764.2,9138.4,9344.7,9508.2,7240,8465.4,9687.9,8598.4,41.46,3.22,0.7,44.3,3.71,-0.38,25.16,0.88,-0.08,58.17,13.52,1.76,49.7,11.01,0.88,40.57,8.63,0.44,45.38,47.63,25.96,73.45,61.59,49.64,19031
9,36614.3,32912.9,3878.7,4.7,35286.4,404.1,67.4,703.5,41.8,0,1787.6,9157.6,9380.2,9566.9,7418.1,8669,9743.1,8622.4,34.65,2.49,0.91,39.31,4.46,-0.27,26.44,0.86,-0.04,55.9,16.07,1.67,47.24,11.39,0.92,36.63,6.35,0.47,38.05,43.5,27.26,73.64,59.55,43.45,19031
10,37387.2,33959.9,2188,4.7,35278.5,401.2,56.8,732.5,141.9,0,1950.3,9272,9295.9,9550.3,7643.9,8799.9,9774.2,8598.3,32.96,1.76,0.93,38.9,3.89,-0.15,27.99,0.81,0.11,49.02,16.03,1.39,44.63,10.15,0.91,34.41,5.27,0.64,35.65,42.64,28.91,66.44,55.69,40.32,19031
11,37464.9,34180.9,2089.4,4.7,35278.8,397.9,116.3,719,135.4,0,1987.9,9334.2,9269.2,9487.7,7806.3,8776.9,9833.9,8570.6,29.58,1.15,0.93,37.55,3.33,-0.07,27.13,1.17,0.19,35.38,15.5,0.65,60.34,13.85,1.42,33.65,4.38,0.7,31.66,40.81,28.49,51.53,75.61,38.73,19031
12,37687.2,33843.2,855.8,4.7,35288.6,393.1,62.3,719.7,117.7,0,2147.2,9261.6,9179.1,9369.2,7908,8643.2,9787.8,8440.8,27.41,0.7,0.89,35.18,3.96,-0.02,26.45,1.05,0.16,31.65,10.65,0.57,60.46,13.31,1.49,31.36,3.81,0.67,29,39.12,27.66,42.87,75.26,35.84,19031
13,37866,33481,571.1,4.7,35265.5,213.4,58.1,731.2,61.8,0,2360.1,9205.2,9045.2,9248.9,7896.4,8437.5,9686.9,8363.1,26.3,0.79,0.89,31.77,4.03,-0.01,26.41,1.45,0.18,29.03,8.79,0.5,51.42,10.98,1.32,30.21,3.86,0.57,27.98,35.79,28.04,38.32,63.72,34.64,19031
14,38022.3,32306.5,829.9,4.6,35223.5,388,54.9,715.1,66,0,2589.1,9154.1,9020.5,9171,7860.9,8224.1,9576.7,8482.7,26.25,1.27,0.93,30.12,4.35,-0.01,25.76,1.56,0.2,27.36,6.15,0.45,50.05,9.04,1.28,30.21,3.83,0.54,28.45,34.46,27.52,33.96,60.37,34.58,19031
15,37997.6,31646.6,748.2,4.7,35197.5,387.1,51.5,710.2,54,0,2794.1,9099.2,8930.2,9061.7,7834.4,8157.1,9500,8451.5,25.71,1.13,0.96,28.53,3.84,0,25.54,1.44,0.23,26.78,5.28,0.43,47.18,8.22,1.2,29.18,3.62,0.53,27.8,32.37,27.21,32.49,56.6,33.33,19031
16,37354.7,31125.4,805.1,4.7,35191.6,386.2,44.8,715,28.9,0,2698.4,9041,8895.9,8977.1,7910.1,8082.1,9378,8454.9,25.6,0.98,0.91,28.44,3.94,0.02,25.45,1.47,0.21,26.34,4.93,0.41,46.69,8.32,1.21,28.84,3.61,0.44,27.49,32.4,27.13,31.68,56.22,32.89,19031
17,37849.3,31213.3,844.6,4.7,35203.7,385.2,44.6,721.5,13.6,0,2981.2,9034.6,8904.1,9086.4,8092.1,8168,9325,8655.2,26.35,1.08,0.86,30.43,4.56,0.03,26.24,1.98,0.14,27.37,5.51,0.48,53,6.25,1.46,29.94,4.13,0.37,28.29,35.02,28.36,33.36,60.71,34.44,19031
18,37603.2,32732.3,1545.1,4.6,35220.6,385.9,39.6,729.8,0,0,3418.8,9170.5,9140.9,9346.4,8316.8,8331.4,9383.3,8951.6,30.59,2,0.86,41.47,5.51,0,31.38,1.7,0.05,32.13,7.7,0.57,73.29,13.06,1.88,35.03,5.27,0.4,33.45,46.98,33.13,40.4,88.23,40.7,19031
19,37379.7,33312.4,2931,4.6,35204.3,395.4,39.6,725.9,0,0,3589.8,9553.3,9503.1,9816.3,8439.4,8514.9,9644.1,9196.5,33.75,1.83,0.9,43.68,4.84,0.09,30.58,1.58,0,35.15,7.86,0.6,85.34,11.04,2.19,37.92,4.91,0.43,36.48,48.61,32.16,43.61,98.57,43.26,19031
20,38115.5,33776.6,2343.4,4.7,35209.1,395.7,41.7,731.6,0,0,3498,9479.9,9426.2,9674.8,8318.4,8450.6,9564.5,9208.7,30.79,1.39,0.78,41.37,4.19,0.11,28.65,1.38,0.05,31.67,8.02,0.46,79.91,10.86,2.18,34.24,4.14,0.38,32.96,45.67,30.08,40.15,92.95,38.76,19031
21,38081.7,33055.1,1408,4.7,35031.2,366.9,40.8,728.5,0,0,3097.7,9330.1,9280.2,9490.1,8208.7,8400.6,9448,9198.9,30.98,1.29,0.78,40.77,4.47,0.16,28.58,1.06,0.01,31.39,6.65,0.47,70.6,12.78,1.96,34.13,3.85,0.43,33.05,45.4,29.65,38.51,85.34,38.41,19031
22,38008.7,31761.2,948.5,3.3,35082.8,211.5,40.2,734.8,0,0,2767.4,9080.9,8994,9120.4,8180.2,8122.6,9125.5,8969.8,27.82,0.71,0.6,37.44,5.55,0.16,27.02,0.79,-0.01,29.04,5.72,0.32,69.48,13.62,1.69,32.28,3.17,0.29,29.13,43.15,27.8,35.08,84.79,35.74,19031
23,36055.6,29758.7,825.4,3.2,35110.4,209.9,39.1,733.9,0,0,2448.2,8684.9,8538.2,8710.6,8022.6,7878.3,8766.6,8575.4,25.47,0.12,0.47,32.1,3.7,0.13,25.53,0.52,-0.05,27.28,4.48,0.18,57.35,8.36,1.3,28.35,1.79,0.17,26.06,35.93,26,31.94,67.01,30.31,19031
0,33306.4,28798,690.3,3.3,35164.5,208,35.4,731.1,0,0,2092.9,8294.8,8108.3,8302.4,7849,7474,8443.4,8244.1,24.6,-0.01,0.46,28.41,1.56,0.13,24.19,0.43,-0.09,25.62,3.49,-0.01,49.01,5.44,1.08,25.97,0.55,0.17,25.05,30.1,24.53,29.1,55.53,26.69,18043
1,30873.7,27679.5,600,3.2,35191.4,207.5,37.6,729,0,0,1708.1,7999.8,7788.5,7991,7682.6,7203.5,8061.4,7982,24.91,0.07,0.33,26.37,0.3,0.29,23.81,0.21,-0.25,24.67,0.4,-0.22,44.67,3.36,0.87,26.45,2.03,0.25,25.31,26.96,23.77,24.85,48.9,28.73,18043
2,30482.2,27576.7,503.5,3.2,35230.5,209.2,37.7,737.4,0,0,1526.5,7880.1,7664.8,7802.2,7606.8,7015.2,7940.4,7853.1,23.99,0.07,0.31,25.42,0.18,0.25,23.65,0.21,-0.22,24.35,0.34,-0.23,43.09,2.75,0.8,26.05,1.83,0.22,24.37,25.85,23.64,24.46,46.64,28.1,18043
3,30603.1,27344.5,442.2,3.3,35240.2,212.7,38.9,736.6,0,0,1362.5,7833.5,7645,7796.6,7610.4,6882.5,7877.9,7918.7,23.91,0.08,0.26,25.05,0.08,0.25,23.53,0.34,-0.23,24.12,0.17,-0.21,40.91,2.28,0.76,25.99,1.85,0.19,24.25,25.38,23.64,24.08,43.95,28.03,18043
4,31170.4,27829,547.9,3.3,35234.5,217.5,40.3,702.4,0,0,1094.8,7886.5,7642.4,7785.9,7694,6787,7840.7,7953.5,23.9,0.09,0.26,25.07,0.18,0.22,23.6,0.35,-0.22,23.91,0.31,-0.19,41.83,2.72,0.78,26.23,1.95,0.2,24.25,25.47,23.73,24.03,45.33,28.38,18043
5,32190.1,28443.2,639.9,3.2,35246.9,220.1,42.3,695.8,0,0,1160.3,8051.2,7762.6,7924.7,7868.3,6802.6,7847.3,8120.7,23.97,0.09,0.31,25.68,0.3,0.27,24.16,0.72,-0.22,24.13,0.33,-0.23,42.91,2.53,0.92,27.31,2.9,0.28,24.37,26.25,24.66,24.23,46.36,30.49,18043
6,33833,29256.1,1118.2,3.2,35236,223.8,41.2,700,0,0,1058,8381.4,8186.8,8301.3,8367.3,6856.8,7946,8560,26.2,0.55,0.49,29.38,0.61,0.4,28.72,1.54,-0.27,24.44,0.53,-0.2,47.44,3.72,1.01,31.65,4.98,0.55,27.24,30.39,29.99,24.77,52.17,37.18,18043
7,36181.4,32901.6,4152.1,3.3,35238.6,224,40.2,691.9,0,0,917.3,9112.1,8762.3,8957.4,9031.5,6969.2,8273.9,9265.6,33.61,2.4,0.86,37.85,2.05,0.5,40.03,3.85,-0.4,24.92,0.73,-0.1,52.62,10.35,1.32,43.72,9,1,36.87,40.4,43.48,25.55,64.29,53.72,18043
8,38731.3,35192.4,4731.6,4.7,35236.7,245,44.8,696.7,3.8,0,607.6,9523.5,9138.4,9344.7,9508.2,7240,8465.4,9687.9,40.77,7.05,1.13,41.46,3.22,0.7,44.3,3.71,-0.38,25.16,0.88,-0.08,58.17,13.52,1.76,49.7,11.01,0.88,48.95,45.38,47.63,25.96,73.45,61.59,18043
9,39470.9,35829.2,3777.5,4.6,35228.8,241.3,104.8,707.1,162.8,0,559.3,9516.1,9157.6,9380.2,9566.9,7418.1,8669,9743.1,38.32,6.36,1.12,34.65,2.49,0.91,39.31,4.46,-0.27,26.44,0.86,-0.04,55.9,16.07,1.67,47.24,11.39,0.92,45.8,38.05,43.5,27.26,73.64,59.55,18043
10,38726.2,34279.9,2247.2,4.7,35246.5,269.7,70,702.1,433.2,0,733.9,9517.9,9272,9295.9,9550.3,7643.9,8799.9,9774.2,38.69,4.94,1.28,32.96,1.76,0.93,38.9,3.89,-0.15,27.99,0.81,0.11,49.02,16.03,1.39,44.63,10.15,0.91,44.91,35.65,42.64,28.91,66.44,55.69,18043
11,38541.1,32796.5,1349.8,4.7,35248.9,338,142.9,679.6,555.9,0,1115.6,9554.3,9334.2,9269.2,9487.7,7806.3,8776.9,9833.9,38.31,5.37,1.52,29.58,1.15,0.93,37.55,3.33,-0.07,27.13,1.17,0.19,35.38,15.5,0.65,60.34,13.85,1.42,45.2,31.66,40.81,28.49,51.53,75.61,18043
12,37495.7,31357.1,1076.9,4.6,35233.7,373.3,129.3,708.5,605.9,0,963.5,9420.9,9261.6,9179.1,9369.2,7908,8643.2,9787.8,36.26,4.57,1.39,27.41,0.7,0.89,35.18,3.96,-0.02,26.45,1.05,0.16,31.65,10.65,0.57,60.46,13.31,1.49,42.22,29,39.12,27.66,42.87,75.26,18043
13,36815.1,29618.6,771,4.7,35224.1,373,93.4,705.7,657.8,0,1029.7,9243.5,9205.2,9045.2,9248.9,7896.4,8437.5,9686.9,33.4,3.88,1.32,26.3,0.79,0.89,31.77,4.03,-0.01,26.41,1.45,0.18,29.03,8.79,0.5,51.42,10.98,1.32,38.6,27.98,35.79,28.04,38.32,63.72,18043
14,36359.3,28719.6,742.9,4.6,35232,390.1,89.2,727.3,587.7,0,945.1,9225.4,9154.1,9020.5,9171,7860.9,8224.1,9576.7,32.13,3.5,1.28,26.25,1.27,0.93,30.12,4.35,-0.01,25.76,1.56,0.2,27.36,6.15,0.45,50.05,9.04,1.28,36.91,28.45,34.46,27.52,33.96,60.37,18043
15,35703.7,27045.9,773.4,4.6,35224.8,398.3,150.7,727.2,597.8,0,1147,9068.6,9099.2,8930.2,9061.7,7834.4,8157.1,9500,29.73,3.49,1.15,25.71,1.13,0.96,28.53,3.84,0,25.54,1.44,0.23,26.78,5.28,0.43,47.18,8.22,1.2,34.37,27.8,32.37,27.21,32.49,56.6,18043
16,35429.4,27534.7,811.4,4.6,35216.1,388.1,148.2,722.4,580.6,0,1285,8963.2,9041,8895.9,8977.1,7910.1,8082.1,9378,28.51,2.79,1.06,25.6,0.98,0.91,28.44,3.94,0.02,25.45,1.47,0.21,26.34,4.93,0.41,46.69,8.32,1.21,32.36,27.49,32.4,27.13,31.68,56.22,18043
17,34939.2,27528.5,1204.1,4.7,35218.8,215.7,128.6,724.9,249.4,0,1422,9040.6,9034.6,8904.1,9086.4,8092.1,8168,9325,29.71,3.21,1.11,26.35,1.08,0.86,30.43,4.56,0.03,26.24,1.98,0.14,27.37,5.51,0.48,53,6.25,1.46,34.03,28.29,35.02,28.36,33.36,60.71,18043
18,35708.6,30255.8,2313.2,4.7,35207.8,216.8,79.6,719.6,3.7,0,1444.6,9107,9170.5,9140.9,9346.4,8316.8,8331.4,9383.3,38.63,8.17,1.31,30.59,2,0.86,41.47,5.51,0,31.38,1.7,0.05,32.13,7.7,0.57,73.29,13.06,1.88,48.11,33.45,46.98,33.13,40.4,88.23,18043
19,37829.8,32805.8,3936.1,4.7,35224,213.4,65.6,725.2,0,0,1776.4,9497.2,9553.3,9503.1,9816.3,8439.4,8514.9,9644.1,39.84,5.81,1.37,33.75,1.83,0.9,43.68,4.84,0.09,30.58,1.58,0,35.15,7.86,0.6,85.34,11.04,2.19,47.02,36.48,48.61,32.16,43.61,98.57,18043
20,38483.8,32564.5,3774.7,4.7,35199.3,213.1,41,709.7,0,0,1944.7,9588.2,9479.9,9426.2,9674.8,8318.4,8450.6,9564.5,39.94,5.55,1.46,30.79,1.39,0.78,41.37,4.19,0.11,28.65,1.38,0.05,31.67,8.02,0.46,79.91,10.86,2.18,46.95,32.96,45.67,30.08,40.15,92.95,18043
21,38237.7,32416.4,3418.3,4.6,35200.7,212.2,40.1,702.1,0,0,2261.7,9448.3,9330.1,9280.2,9490.1,8208.7,8400.6,9448,35.51,4.36,1.23,30.98,1.29,0.78,40.77,4.47,0.16,28.58,1.06,0.01,31.39,6.65,0.47,70.6,12.78,1.96,41.1,33.05,45.4,29.65,38.51,85.34,18043
22,38068.9,31591.9,2017.9,3.2,35202.9,213.7,40.5,700,0,0,2699.9,9244,9080.9,8994,9120.4,8180.2,8122.6,9125.5,31.68,4.35,1.06,27.82,0.71,0.6,37.44,5.55,0.16,27.02,0.79,-0.01,29.04,5.72,0.32,69.48,13.62,1.69,37.09,29.13,43.15,27.8,35.08,84.79,18043
23,37181,28610.2,731.6,3.3,35211.9,215.3,44.4,696.8,0,0,2963.5,8883.3,8684.9,8538.2,8710.6,8022.6,7878.3,8766.6,26.52,2.06,0.79,25.47,0.12,0.47,32.1,3.7,0.13,25.53,0.52,-0.05,27.28,4.48,0.18,57.35,8.36,1.3,29.37,26.06,35.93,26,31.94,67.01,18043
0,35590,26313.6,717.2,3.2,35193.8,214.5,44.1,702.8,0,0,2994.5,8580.1,8294.8,8108.3,8302.4,7849,7474,8443.4,23.52,0.1,0.62,24.6,-0.01,0.46,28.41,1.56,0.13,24.19,0.43,-0.09,25.62,3.49,-0.01,49.01,5.44,1.08,24.24,25.05,30.1,24.53,29.1,55.53,17306
1,34575.6,25654.7,480.5,3.2,35222.2,215,41.9,687.2,0,0,3040.8,8295.8,7999.8,7788.5,7991,7682.6,7203.5,8061.4,24.62,0.27,0.6,24.91,0.07,0.33,26.37,0.3,0.29,23.81,0.21,-0.25,24.67,0.4,-0.22,44.67,3.36,0.87,25.49,25.31,26.96,23.77,24.85,48.9,17306
2,33601.2,24746.4,495.9,3.2,35202.2,217.9,39.2,704.5,0,0,2858.2,8148.5,7880.1,7664.8,7802.2,7606.8,7015.2,7940.4,24.3,0.29,0.55,23.99,0.07,0.31,25.42,0.18,0.25,23.65,0.21,-0.22,24.35,0.34,-0.23,43.09,2.75,0.8,25.14,24.37,25.85,23.64,24.46,46.64,17306
3,33390.8,25122.1,485,3.2,35216.2,220.2,38.6,745.4,0,0,2717,8058.1,7833.5,7645,7796.6,7610.4,6882.5,7877.9,24.34,0.29,0.55,23.91,0.08,0.26,25.05,0.08,0.25,23.53,0.34,-0.23,24.12,0.17,-0.21,40.91,2.28,0.76,25.18,24.25,25.38,23.64,24.08,43.95,17306
4,33699.5,25450.6,537.7,3.2,35205.1,221.7,38.3,763,0,0,2368,8005.3,7886.5,7642.4,7785.9,7694,6787,7840.7,24.82,0.42,0.53,23.9,0.09,0.26,25.07,0.18,0.22,23.6,0.35,-0.22,23.91,0.31,-0.19,41.83,2.72,0.78,25.77,24.25,25.47,23.73,24.03,45.33,17306
5,34093.3,26158,600.6,3.3,35222.1,227.2,39.7,748.3,0,0,2476.7,8128,8051.2,7762.6,7924.7,7868.3,6802.6,7847.3,25.88,0.5,0.61,23.97,0.09,0.31,25.68,0.3,0.27,24.16,0.72,-0.22,24.13,0.33,-0.23,42.91,2.53,0.92,26.99,24.37,26.25,24.66,24.23,46.36,17306
6,35256.2,27862.4,933,3.2,35237.1,224.3,38.3,730.7,0,0,2466.2,8503.5,8381.4,8186.8,8301.3,8367.3,6856.8,7946,30.98,1.29,0.79,26.2,0.55,0.49,29.38,0.61,0.4,28.72,1.54,-0.27,24.44,0.53,-0.2,47.44,3.72,1.01,33.06,27.24,30.39,29.99,24.77,52.17,17306
7,36544.5,30447.1,4904.2,3.2,35218.4,221.9,38.5,721.7,0,0,2696.4,9096.5,9112.1,8762.3,8957.4,9031.5,6969.2,8273.9,40.89,3.61,1.13,33.61,2.4,0.86,37.85,2.05,0.5,40.03,3.85,-0.4,24.92,0.73,-0.1,52.62,10.35,1.32,45.63,36.87,40.4,43.48,25.55,64.29,17306
8,38234.2,33129.5,5651.7,4.7,35219.2,219.2,42.2,710.8,14.7,0,3246.2,9431.5,9523.5,9138.4,9344.7,9508.2,7240,8465.4,47.64,4.35,1.53,40.77,7.05,1.13,41.46,3.22,0.7,44.3,3.71,-0.38,25.16,0.88,-0.08,58.17,13.52,1.76,53.52,48.95,45.38,47.63,25.96,73.45,17306
9,38231,32437.3,4286.8,4.7,35211.2,218.7,101.8,711.4,203.1,0,3421.5,9484.7,9516.1,9157.6,9380.2,9566.9,7418.1,8669,38.64,2.03,1.34,38.32,6.36,1.12,34.65,2.49,0.91,39.31,4.46,-0.27,26.44,0.86,-0.04,55.9,16.07,1.67,42.01,45.8,38.05,43.5,27.26,73.64,17306
10,38560.4,32291.6,1765.2,4.7,35225.6,217.4,134.5,725.2,440.7,0,3191.2,9534.2,9517.9,9272,9295.9,9550.3,7643.9,8799.9,37.26,2.12,1.46,38.69,4.94,1.28,32.96,1.76,0.93,38.9,3.89,-0.15,27.99,0.81,0.11,49.02,16.03,1.39,40.84,44.91,35.65,42.64,28.91,66.44,17306
